throttle,acceleration
0.0,-9.032388173474123
0.1000000014901161,-6.7796973552298825
0.2000000029802322,-4.457580425279812
0.3000000119209289,-1.2925304072674442
0.4000000059604645,2.197366069679011
0.5,5.7464747927027275
0.6000000238418579,6.755626331971398
0.699999988079071,6.842620494591939
0.800000011920929,7.193309986541763
0.8999999761581421,6.921082077005795
1.0,6.80524581505378
