TIME,POSITION_LOCAL:X,POSITION_LOCAL:Y,POSITION_LOCAL:Z,VELOCITY:X,VELOCITY:Y,VELOCITY:Z,ATTITUDE:X,ATTITUDE:Y,ATTITUDE:Z,u_l1:X,u_l1:Y,u_l1:Z,sigma_hat:X,sigma_hat:Y,sigma_hat:Z,U_OUTPUT:X,U_OUTPUT:Y,U_OUTPUT:Z,U_REF:X,U_REF:Y,U_REF:Z,HEADING,FLIGHT_MODE,BATTERY_VOLTAGE,BATTERY_CURRENT,THROTTLE,ESTIMATED_MASS
2023-10-19 23:10:11.139680,-0.0323491133749485,0.02912326715886593,3.740208625793457,0.011960162781178951,-0.010067143477499485,0.002357121091336012,-6.664074317086488e-05,0.00016771418449934572,-0.00011079438263550401,0.0,0.0,0.0,0.0,0.0,0.0,19.754166056411968,8.290836461999619e-06,-0.00013765180507432283,19.754166056411968,8.290836461999619e-06,-0.00013765180507432283,0,GUIDED,12.587,0.0,0.34032994082258233,0.0
2023-10-19 23:10:11.146083,-0.032265711575746536,0.029086114838719368,3.74027419090271,0.011961287818849087,-0.010198364034295082,0.0021264422684907913,-0.0001356879947707057,0.00017268567171413451,-0.00011208985233679414,0.0,0.0,0.0,0.0,0.0,0.0,19.754166056411968,8.290836461999619e-06,-0.00013765180507432283,19.754166056411968,8.290836461999619e-06,-0.00013765180507432283,0,GUIDED,12.587,0.0,0.34032994082258233,0.0
2023-10-19 23:10:11.182295,-0.03214483708143234,0.02903120405972004,3.740358352661133,0.011970491148531437,-0.010475262999534607,0.0017295265570282936,-0.00020495995704550296,0.00017740447947289795,-0.00011373174493201077,0.0,0.0,0.0,0.0,0.0,0.0,19.75460705586684,-0.052351586722986426,-0.05249752936452079,19.75460705586684,-0.052351586722986426,-0.05249752936452079,0,GUIDED,12.587,0.0,0.34033647560001246,0.0
2023-10-19 23:10:11.262518,-0.03229986131191254,0.029282158240675926,3.740445137023926,0.007058904506266117,-0.005096066743135452,0.0009092716500163078,0.016661813482642174,0.015475734136998653,0.000356910313712433,0.0,0.0,0.0,0.0,0.0,0.0,19.75460705586684,-0.052351586722986426,-0.05249752936452079,19.75460705586684,-0.052351586722986426,-0.05249752936452079,0,GUIDED,12.587,0.0,0.34033647560001246,0.0
2023-10-19 23:10:11.271928,-0.03239912912249565,0.02939649112522602,3.740449905395508,0.005415220744907856,-0.003416970605030656,0.0009646525722928345,0.01903165504336357,0.017910514026880264,0.0003066937788389623,0.0,0.0,0.0,0.0,0.0,0.0,19.75460705586684,-0.052351586722986426,-0.05249752936452079,19.75460705586684,-0.052351586722986426,-0.05249752936452079,0,GUIDED,12.587,0.0,0.34033647560001246,0.0
2023-10-19 23:10:11.282509,-0.032508742064237595,0.02952200546860695,3.740455150604248,0.003480751533061266,-0.0014020644593983889,0.0009883163729682565,0.02185763232409954,0.0203742366284132,0.000256608531344682,0.0,0.0,0.0,0.0,0.0,0.0,19.75460705586684,-0.052351586722986426,-0.05249752936452079,19.75460705586684,-0.052351586722986426,-0.05249752936452079,0,GUIDED,12.587,0.0,0.34033647560001246,0.0
2023-10-19 23:10:11.291617,-0.03263135626912117,0.02966218627989292,3.7404608726501465,0.001319046481512487,0.0009601255878806114,0.0010090701980516315,0.024344956502318382,0.022503867745399475,0.00020208224304951727,0.0,0.0,0.0,0.0,0.0,0.0,19.75460705586684,-0.052351586722986426,-0.05249752936452079,19.75460705586684,-0.052351586722986426,-0.05249752936452079,0,GUIDED,12.587,0.0,0.34033647560001246,0.0
2023-10-19 23:10:11.302148,-0.03276960924267769,0.02982053905725479,3.740467071533203,-0.0010238639079034328,0.0035185967572033405,0.0010408485541120172,0.026019582524895668,0.024344952777028084,0.00018002594879362732,0.0,0.0,0.0,0.0,0.0,0.0,19.75460705586684,-0.052351586722986426,-0.05249752936452079,19.75460705586684,-0.052351586722986426,-0.05249752936452079,0,GUIDED,12.587,0.0,0.34033647560001246,0.0
2023-10-19 23:10:11.312743,-0.032791685312986374,0.02986840344965458,3.7404773235321045,-0.003412824124097824,0.006063023116439581,0.001032471307553351,0.027199316769838333,0.026103829964995384,0.00012198072363389656,0.0,0.0,0.0,0.0,0.0,0.0,19.75460705586684,-0.052351586722986426,-0.05249752936452079,19.75460705586684,-0.052351586722986426,-0.05249752936452079,0,GUIDED,12.587,0.0,0.34033647560001246,0.0
2023-10-19 23:10:11.323551,-0.032978128641843796,0.030075987800955772,3.7404837608337402,-0.006079418119043112,0.008732803165912628,0.0010144825791940093,0.02849382720887661,0.02793009579181671,9.648817649576813e-05,0.0,0.0,0.0,0.0,0.0,0.0,19.75460705586684,-0.052351586722986426,-0.05249752936452079,19.75460705586684,-0.052351586722986426,-0.05249752936452079,0,GUIDED,12.587,0.0,0.34033647560001246,0.0
2023-10-19 23:10:11.342192,-0.03341595456004143,0.030556589365005493,3.740490674972534,-0.011974750086665154,0.014635507017374039,0.0010761008597910404,0.03200675919651985,0.03140460327267647,5.424829214462079e-05,0.0,0.0,0.0,0.0,0.0,0.0,19.75460705586684,-0.052351586722986426,-0.05249752936452079,19.75460705586684,-0.052351586722986426,-0.05249752936452079,0,GUIDED,12.587,0.0,0.34033647560001246,0.0
