TIME,POSITION_LOCAL:X,POSITION_LOCAL:Y,POSITION_LOCAL:Z,VELOCITY:X,VELOCITY:Y,VELOCITY:Z,ATTITUDE:X,ATTITUDE:Y,ATTITUDE:Z,u_l1:X,u_l1:Y,u_l1:Z,sigma_hat:X,sigma_hat:Y,sigma_hat:Z,U_OUTPUT:X,U_OUTPUT:Y,U_OUTPUT:Z,U_REF:X,U_REF:Y,U_REF:Z,HEADING,FLIGHT_MODE,BATTERY_VOLTAGE,BATTERY_CURRENT,THROTTLE,ESTIMATED_MASS
2023-10-19 23:39:50.004464,0.05575604364275932,-0.046675197780132294,6.000204563140869,-0.015158853493630886,0.013074898160994053,-0.0009446716285310686,0.0017307697562500834,0.0017415498150512576,-0.00010115285840583965,0.17501878981602903,-0.0013418193757287898,-0.0013963304520175272,-0.17916907305880966,0.0013434435139308735,0.0014615646434932856,17.337067572033988,-0.001705825186980016,-0.0019045804160478632,17.16204878221796,-0.00036400581125122606,-0.0005082499640303358,0,GUIDED,12.587,0.0,0.30451311509274637,1.7494949494949494
2023-10-19 23:39:50.043015,0.05566977337002754,-0.046584632247686386,6.000168800354004,-0.015244741924107075,0.01313841249793768,-0.0015036629047244787,0.0017391653964295983,0.0017087897285819054,-0.00010047346586361527,0.17715539674938152,-0.0013391329164167112,-0.00139611371189375,-0.18867838327226635,0.000978831420119804,0.0009727058384080308,17.33920417896734,-0.0017031387276679373,-0.0019043636759240859,17.16204878221796,-0.00036400581125122606,-0.0005082499640303358,0,GUIDED,12.587,0.0,0.3045447755644564,1.7494949494949494
2023-10-19 23:39:50.053430,0.05566977337002754,-0.046584632247686386,6.000168800354004,-0.015244741924107075,0.01313841249793768,-0.0015036629047244787,0.0017401992809027433,0.0017031384631991386,-0.00010157570795854554,0.17891083189652313,-0.001336373389761778,-0.0013957795283920298,-0.174831938719757,0.0013062673792709624,0.001479780223814155,17.34095961411448,-0.0017003792010130041,-0.0019040294924223657,17.16204878221796,-0.00036400581125122606,-0.0005082499640303358,0,GUIDED,12.587,0.0,0.30457078779157565,1.7494949494949494
2023-10-19 23:39:50.070077,0.05564390867948532,-0.0465625524520874,6.000152111053467,-0.015269579365849495,0.013138342648744583,-0.0016728924820199609,0.001743917353451252,0.0016907538520172238,-0.00010499080235604197,0.1802585136721591,-0.0013335542726696078,-0.0013953335950945987,-0.21746248789097308,0.0009717943065210743,0.0010350028120864382,17.342307295890116,-0.001697560083920834,-0.0019035835591249346,17.16204878221796,-0.00036400581125122606,-0.0005082499640303358,0,GUIDED,12.587,0.0,0.3045907578853096,1.7494949494949494
2023-10-19 23:39:50.095375,0.05561988800764084,-0.04654213786125183,6.000143527984619,-0.01528254896402359,0.01316071953624487,-0.0017486551078036427,0.0017461801180616021,0.0016853389097377658,-0.0001061772636603564,0.18137640135084054,-0.0013306868524399986,-0.0013947804168995747,-0.18561441666682413,0.0013055430101823508,0.0014585586087888032,17.343425183568797,-0.0016946926636912246,-0.0019030303809299104,17.16204878221796,-0.00036400581125122606,-0.0005082499640303358,0,GUIDED,12.587,0.0,0.3046073228653597,1.7494949494949494
2023-10-19 23:39:50.115783,0.055676769465208054,-0.04657389968633652,6.000105857849121,-0.0152142234146595,0.013127829879522324,-0.0019741898868232965,0.0017480750102549791,0.0016646493459120393,-0.00010435785225126892,0.1825466256562962,-0.0013277807089288162,-0.0013941238900886984,-0.19377664016646184,0.0012478768411524866,0.0012935689630511982,17.348695272666735,-0.0016907744705151888,-0.0018829616248708407,17.166148647010438,-0.0003629937615863725,-0.0004888377347821422,0,GUIDED,12.587,0.0,0.3046854156133472,1.7494949494949494
2023-10-19 23:39:50.133369,0.055842623114585876,-0.04670143872499466,6.0000810623168945,-0.015106561593711376,0.013033187948167324,-0.002151475753635168,0.001742356107570231,0.0016532100271433592,-5.389720172388479e-05,0.1839319742475762,-0.0013248445318528763,-0.0013933680258874951,-0.19084435747630074,0.0011554957265489077,0.0013542124561938165,17.350080621258012,-0.001687838293439249,-0.0018822057606696374,17.166148647010438,-0.0003629937615863725,-0.0004888377347821422,0,GUIDED,12.587,0.0,0.3047059438580131,1.7494949494949494
2023-10-19 23:39:50.147377,0.055758483707904816,-0.04662163555622101,6.000044822692871,-0.015156412497162819,0.013098785653710365,-0.002206146949902177,0.0017128409817814827,0.0016608259174972773,-2.8353184461593628e-05,0.18550507467521749,-0.001321886685013611,-0.0013925176986001255,-0.20527336077208846,0.0014090684708096398,0.0016993127059522263,17.351653721685654,-0.0016848804465999835,-0.0018813554333822677,17.166148647010438,-0.0003629937615863725,-0.0004888377347821422,0,GUIDED,12.587,0.0,0.3047292542296163,1.7494949494949494
2023-10-19 23:39:50.164006,0.055867694318294525,-0.04670657590031624,6.0000176429748535,-0.01510873157531023,0.013041753321886063,-0.002180487150326371,0.0016925493255257607,0.0016786908963695168,-6.832890449004481e-06,0.18720078864861564,-0.0013189156386029537,-0.0013915797400663886,-0.20732532696823394,0.0013497908991150418,0.0015982801242548253,17.353349435659055,-0.0016819094001893262,-0.0018804174748485308,17.166148647010438,-0.0003629937615863725,-0.0004888377347821422,0,GUIDED,12.587,0.0,0.3047543815019494,1.7494949494949494
2023-10-19 23:39:50.173459,0.055867694318294525,-0.04670657590031624,6.0000176429748535,-0.01510873157531023,0.013041753321886063,-0.002180487150326371,0.001702409121207893,0.0016685633454471827,7.069319053698564e-06,0.18720078864861564,-0.0013189156386029537,-0.0013915797400663886,-0.20732532696823394,0.0013497908991150418,0.0015982801242548253,17.353349435659055,-0.0016819094001893262,-0.0018804174748485308,17.166148647010438,-0.0003629937615863725,-0.0004888377347821422,0,GUIDED,12.587,0.0,0.3047543815019494,1.7494949494949494
