acceleration,a_hat,action,penalty,force_norm,angles
"[73.5, -3.5000000000000004, -0.5]","[2.3968103772631353, -0.011317893975561915, -0.6446064822504212]",1.0,2.013715857577819,22.44958240552146,[0.00119468 0.25577869 0.        ]
"[2.500000000000002, 0.0, 0.0]","[2.393762770611401, -0.009103465147204289, -0.6332556444722273]",1.0,6.203569339874882,22.473776797763183,[0.00095989 0.25516499 0.        ]
"[1.0000000000000009, 0.0, 0.0]","[2.392003538186429, -0.0063760792293222094, -0.6252149402140402]",2.7979797979797985,1.119047494049471,22.491158114196114,[0.00067179 0.2547718  0.        ]
"[0.0, 0.0, 0.0]","[2.6322454679241223, 0.012676317534836425, -0.689364170438104]",2.7979797979797985,1.8865742719785172,22.495261967060216,[-0.00133535  0.28096858  0.        ]
"[1.4999999999999902, 0.0, 0.0]","[6.271062768621574, 0.03516356386181367, 11.78988670492515]",1.6464646464646466,1.1208708325024057,22.49183341548255,[-0.00156339  0.28256041  0.        ]
"[3.499999999999992, 0.0, 0.0]","[6.297104320644206, 0.033730590262687155, 11.781174572939962]",1.6464646464646466,0.7377154848275547,22.490742095737183,[-0.00149975  0.28378038  0.        ]
"[2.5000000000000133, 0.0, 0.0]","[6.318424123475939, 0.030069488077865903, 11.776683010332471]",3.0,0.6526955652271589,22.49240473952958,[-0.00133687  0.28474625  0.        ]
"[2.499999999999991, -0.4999999999999997, 0.0]","[6.329284925301919, 0.024844153449910693, 11.777234889626781]",3.0,0.7315616710904066,22.495981309503584,[-0.00110438  0.28520271  0.        ]
"[2.5000000000000133, 0.0, 0.0]","[6.330533452686616, 0.019135262857647474, 11.781129467787226]",1.9696969696969697,0.5988930391298001,22.50006425876644,[-0.00085045  0.28520726  0.        ]
"[3.0000000000000027, 0.4999999999999997, 0.0]","[6.3261894122790014, 0.015050287608534347, 11.786151467424732]",1.9696969696969697,1.1873626181179677,22.503658751303963,[-0.00066879  0.28495923  0.        ]
"[2.499999999999991, -0.4999999999999997, 0.0]","[6.319083867337099, 0.014688899458433609, 11.791178882886426]",2.595959595959596,0.4017962266599072,22.506487194066196,[-0.00065265  0.28459345  0.        ]
"[2.499999999999991, 0.0, 0.0]","[6.3096214289553565, 0.017841898333455397, 11.796339570052547]",2.595959595959596,0.6416442576055369,22.50878829538559,[-0.00079266  0.2841256   0.        ]
