TIME,POSITION_LOCAL:X,POSITION_LOCAL:Y,POSITION_LOCAL:Z,VELOCITY:X,VELOCITY:Y,VELOCITY:Z,ATTITUDE:X,ATTITUDE:Y,ATTITUDE:Z,u_l1:X,u_l1:Y,u_l1:Z,sigma_hat:X,sigma_hat:Y,sigma_hat:Z,U_OUTPUT:X,U_OUTPUT:Y,U_OUTPUT:Z,U_REF:X,U_REF:Y,U_REF:Z,HEADING,FLIGHT_MODE,BATTERY_VOLTAGE,BATTERY_CURRENT
2023-09-27 13:37:40.635510,0.19651642441749573,0.7835655808448792,0.19802220165729523,0.02,0.0,-0.0,0.11122404783964157,0.01400578673928976,0.028411757200956345,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.327,0.0
2023-09-27 13:37:40.642482,0.19698166847229004,0.783405065536499,0.19757284224033356,0.02,0.0,-0.0,0.11122146248817444,0.014002412557601929,0.028407348319888115,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.327,0.0
2023-09-27 13:37:40.652584,0.19738264381885529,0.7832587361335754,0.19716088473796844,0.02,0.0,-0.0,0.11122073233127594,0.014006495475769043,0.028403379023075104,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.327,0.0
2023-09-27 13:37:40.662542,0.197775736451149,0.783115565776825,0.1967661827802658,0.02,0.0,-0.0,0.11122260987758636,0.014005209319293499,0.028407985344529152,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.672034,0.1982181817293167,0.7829636931419373,0.1963661164045334,0.02,0.0,-0.0,0.11122755706310272,0.014003518968820572,0.02840448170900345,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.681298,0.19869929552078247,0.7828056812286377,0.19596485793590546,0.02,0.0,-0.0,0.11122755706310272,0.014003518968820572,0.02840448170900345,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.692781,0.19869929552078247,0.7828056812286377,0.19596485793590546,0.02,0.0,-0.0,0.1112208217382431,0.014008970931172371,0.02840142510831356,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.702458,0.19918544590473175,0.7826480269432068,0.1953991800546646,0.02,0.0,-0.0,0.11122734844684601,0.014007937163114548,0.02840176597237587,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.716531,0.19955119490623474,0.7825176119804382,0.19489844143390656,0.02,0.0,-0.0,0.11122855544090271,0.014004359021782875,0.02839510887861252,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.724228,0.1996932029724121,0.7823071479797363,0.19453038275241852,0.02,0.0,-0.0,0.11122830212116241,0.014006372541189194,0.02838783897459507,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.732612,0.1998792588710785,0.7820914387702942,0.19415976107120514,0.02,0.0,-0.0,0.11122830212116241,0.014006372541189194,0.02838783897459507,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.741780,0.20010411739349365,0.7820388674736023,0.19406624138355255,0.02,0.0,-0.0,0.11123809218406677,0.01400139182806015,0.028379013761878014,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.755028,0.20010411739349365,0.7820388674736023,0.19406624138355255,0.02,0.0,-0.0,0.11125196516513824,0.014009433798491955,0.028375837951898575,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.764805,0.2003234177827835,0.7816556692123413,0.19342933595180511,0.02,0.0,-0.0,0.11126072704792023,0.014003075659275055,0.028375085443258286,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.779010,0.2004598081111908,0.7814652323722839,0.19312003254890442,0.02,0.0,-0.0,0.1112765222787857,0.013999762013554573,0.028367212042212486,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.784251,0.20067928731441498,0.7814108729362488,0.19302380084991455,0.02,0.0,-0.0,0.1112765222787857,0.013999762013554573,0.028367212042212486,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.798948,0.20067928731441498,0.7814108729362488,0.19302380084991455,0.02,0.0,-0.0,0.11128631234169006,0.01400013081729412,0.028362557291984558,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
2023-09-27 13:37:40.807698,0.20067928731441498,0.7814108729362488,0.19302380084991455,0.02,0.0,-0.0,0.11128631234169006,0.01400013081729412,0.028362557291984558,1.366480209562112,0.0503140271218361,-0.048244105151413655,-3.2987994213917804,-0.02703972558266226,-0.09192288217269906,19.026279260036496,0.11921997471050719,-0.11212349363297443,17.659799050474383,0.06890594758867108,-0.06387938848156077,1,STABILIZE,11.328,0.0
