acceleration,a_hat,action,penalty,force_norm,angles
"[0.0, 268.0, -1.0]","[0.009194342355687833, 0.0008393322407551553, -0.27558012085607936]",1.5858585858585859,5.641190202681326,22.246990148329964,[-8.80317690e-05  9.64331299e-04  0.00000000e+00]
"[0.0, 0.0, 0.0]","[0.009046072257078071, 0.0008270060897877417, -0.2740724664551694]",1.5858585858585859,1.7509059741374002,22.250507673555724,[-8.67252517e-05  9.48630273e-04  0.00000000e+00]
"[0.0, 0.0, 0.0]","[0.009165551115704947, 0.0010316548838933447, -0.2734763876437332]",3.0,0.9813619536165517,22.251898836211005,[-0.00010818  0.0009611   0.        ]
"[0.0, 0.0, 0.0]","[0.009277660036750212, 0.0012390371792684437, -0.27259394161575756]",3.0,5.003970730879659,22.253958186508893,[-0.00012991  0.00097277  0.        ]
"[0.0, 0.0, 0.0]","[0.009382211403502547, 0.001448197506276023, -0.27163499229056093]",1.0,0.7856833920655317,22.256196041226797,[-0.00015183  0.00098363  0.        ]
"[0.0, 0.5, 0.0]","[0.009478952313989795, 0.0016581847749406744, -0.2709088466179865]",1.0,0.9460493478457803,22.2578906832301,[-0.00017383  0.0009937   0.        ]
"[0.0, -0.5, 0.0]","[0.009568199862905984, 0.0018678028201561017, -0.2701844550432604]",2.8181818181818183,0.9790888875934044,22.259581227656604,[-0.00019579  0.00100298  0.        ]
"[0.0, 0.0, 0.0]","[0.00965014983219453, 0.0020749125309018207, -0.2693956191875065]",2.8181818181818183,0.7072532816070571,22.26142213613743,[-0.00021748  0.00101148  0.        ]
"[0.0, 0.5, 0.0]","[0.009724773192813927, 0.0022770672246162733, -0.26873115107330237]",3.0,0.7446287713543552,22.26297284527144,[-0.00023865  0.00101923  0.        ]
"[0.0, -0.5, 0.0]","[0.00979235776673617, 0.0024727424562154252, -0.2680945442601619]",3.0,1.05903383065876,22.264458535270908,[-0.00025915  0.00102625  0.        ]
"[0.0, 0.0, 0.0]","[0.009853172044876747, 0.0026606152836525236, -0.26743631245520355]",3.0,0.7076320414378373,22.265994672597742,[-0.00027882  0.00103255  0.        ]
"[0.0, 0.5, 0.0]","[0.009907363731368085, 0.002839234999370211, -0.2668465857016353]",3.0,0.8380996291101691,22.267370951914163,[-0.00029752  0.00103816  0.        ]
"[0.0, 0.0, 0.0]","[0.014350813641420752, 0.004398438418681037, 4.234195336965227]",2.757575757575758,0.691469489525197,22.27212047649461,[-0.00031319  0.00102183  0.        ]
"[0.0, 0.5, 0.0]","[0.014404439801038685, 0.004614877278524911, 4.235490791204762]",2.757575757575758,0.7868768535862437,22.274175079737176,[-0.00032857  0.00102556  0.        ]
"[0.0, -0.5, 0.0]","[0.014450135155566486, 0.0048147567429777435, 4.236835245324162]",2.7777777777777777,0.8812439065165584,22.27630737343295,[-0.00034276  0.00102871  0.        ]
"[0.0, 0.0, 0.0]","[0.014488034385316234, 0.004997963176401497, 4.237924527893717]",2.7777777777777777,0.8991751025761834,22.27803498391094,[-0.00035578  0.00103133  0.        ]
"[0.0, 0.5, 0.0]","[0.01451883547263283, 0.005164223069397947, 4.2389966496974605]",1.787878787878788,0.8657860465779796,22.279735362252303,[-0.00036759  0.00103344  0.        ]
"[0.0, 0.0, 0.0]","[0.014543066983173245, 0.0053140989537077, 4.240121050489522]",1.787878787878788,0.8506656015739775,22.28151863020194,[-0.00037822  0.00103508  0.        ]
"[0.0, -0.5, 0.0]","[0.014560982920146088, 0.005447518006645931, 4.241101888258487]",1.9494949494949496,0.700066819015273,22.28307420970478,[-0.00038769  0.00103629  0.        ]
"[0.0, 0.5, 0.0]","[0.014573141949636867, 0.0055626594366493766, 4.242040347889225]",1.9494949494949496,0.6468596434821594,22.284562564581336,[-0.00039586  0.00103708  0.        ]
"[0.0, 0.0, 0.0]","[0.014580047736001401, 0.005658055242375037, 4.242988963861661]",1.8686868686868687,0.7791714894769508,22.286067006195722,[-0.00040262  0.0010375   0.        ]
"[0.0, 0.0, 0.0]","[0.014234653263474839, -0.013399052300050394, 4.2444279804031675]",1.8686868686868687,0.7646168317256974,22.28835684292227,[0.00095337 0.00101282 0.        ]
"[0.0, 0.0, 0.0]","[0.014232274796140922, -0.013346278271100704, 4.245327585276247]",2.7373737373737375,0.8069492611914395,22.289783404207242,[0.00094955 0.00101259 0.        ]
"[0.0, 0.0, 0.0]","[0.014226098947658902, -0.013317074943729128, 4.246396881863436]",2.7373737373737375,0.6697777081041634,22.29147910190821,[0.0009474  0.00101207 0.        ]
"[0.0, 0.0, 0.0]","[0.014216349139879387, -0.013313096098186842, 4.24745648599989]",1.8888888888888888,0.7902465801708454,22.293159460992417,[0.00094705 0.0010113  0.        ]
"[0.0, 0.0, 0.0]","[0.014203267285944876, -0.013335408399192632, 4.2483614700963255]",1.8888888888888888,0.8023231723997533,22.294594648981366,[0.00094857 0.00101031 0.        ]
"[0.0, 0.0, 0.0]","[0.014187370953363681, -0.013384869485032539, 4.249256749900125]",1.8888888888888888,0.7808948174761517,22.296014483866166,[0.00095203 0.00100911 0.        ]
"[0.0, 0.0, 0.0]","[0.014169026785482802, -0.013461774608013588, 4.25015595191565]",1.8888888888888888,2.606768285596237,22.297440576831747,[0.00095744 0.00100774 0.        ]
"[0.0, 0.0, 0.0]","[0.014148472233290648, -0.013565930216163048, 4.250962635931202]",2.8989898989898992,0.8201270801249105,22.29871998829367,[0.00096479 0.00100622 0.        ]
"[0.0, 0.0, 0.0]","[0.01412608756449257, -0.013696961538552573, 4.251740429648574]",2.8989898989898992,0.68875337637513,22.299953623688648,[0.00097406 0.00100458 0.        ]
"[0.0, 0.0, 0.5]","[0.013854179943431844, -0.014441092317763731, 4.251722395287885]",1.8888888888888888,0.67539075629011,22.299925775457602,[0.00102698 0.00098524 0.        ]
"[0.0, 0.0, 0.0]","[0.013756428618729232, -0.014546744094338282, 4.1786492466952545]",1.8888888888888888,0.6756169043167672,22.18404223394625,[0.0010399 0.0009834 0.       ]
"[0.0, 0.0, -0.5]","[0.013559319216321291, -0.014568263672662559, 4.005042037799215]",2.878787878787879,0.9035051634700877,21.908725763611805,[0.00105452 0.00098149 0.        ]
"[0.0, 0.0, 0.0]","[0.0072129209623364825, -0.00803179005856905, -2.4312835992055106]",2.878787878787879,0.6328299451942816,22.13617289264577,[0.00108851 0.00097753 0.        ]
"[0.0, 0.0, -0.5]","[0.007244192474063715, -0.008225477731982931, -2.383951438049661]",2.7373737373737375,0.7875660383173871,22.27816995247318,[0.00110765 0.00097551 0.        ]
"[0.0, 0.0, 0.0]","[0.007178302454409009, -0.008317969767309898, -2.436160159271504]",2.7373737373737375,0.8161977976563788,22.121544078573226,[0.00112804 0.00097348 0.        ]
"[0.0, 0.0, 0.0]","[0.007203880964229224, -0.008523461944540296, -2.3944476153135263]",2.6969696969696972,0.8122865591625488,22.2466823467681,[0.0011494  0.00097146 0.        ]
"[0.0, 0.0, 0.0]","[0.00727528475829632, -0.008791308354129505, -2.3053868900988066]",2.6969696969696972,0.8048761695429675,22.513865357053767,[0.00117145 0.00096944 0.        ]
"[0.0, 0.0, 0.0]","[0.007209558649949462, -0.008897967814357048, -2.357868321999471]",2.757575757575758,0.6010331878337177,22.35642143278828,[0.00119402 0.00096745 0.        ]
"[0.0, 0.0, 0.0]","[0.0071659590570334825, -0.009033003112840044, -2.38787518386093]",2.757575757575758,0.7420101795308249,22.266401316606075,[0.00121704 0.00096549 0.        ]
"[0.0, 0.0, 0.0]","[0.0069790775615708196, -0.009460340245043612, -2.3356453559856236]",2.8181818181818183,0.8389907262800654,22.423091667977985,[0.00126571 0.00093374 0.        ]
"[0.0, 0.0, 0.0]","[0.006945986592100431, -0.009612074105842975, -2.3560435252156156]",2.8181818181818183,0.6344853807497103,22.36189772582161,[0.00128953 0.00093185 0.        ]
"[0.0, 0.0, 0.0]","[0.006914027416705045, -0.009766246875140636, -2.3756850681241275]",1.9090909090909092,0.6455248777591318,22.302973685295676,[0.00131367 0.00093002 0.        ]
"[0.0, 0.0, 0.0]","[0.006923559892519797, -0.009980637479602535, -2.351112491542203]",1.9090909090909092,0.7203162050170283,22.37669219776919,[0.00133809 0.00092823 0.        ]
"[0.0, 0.0, 0.0]","[0.006903161684375433, -0.010153336150707412, -2.359185247807834]",2.717171717171717,0.7069405353959185,22.352474604353,[0.00136271 0.0009265  0.        ]
