acceleration,a_hat,action,penalty,force_norm,angles
"[0.0, 0.0, -0.19999999999999998]","[-0.01658325904814993, 0.009601823492252675, -1.999457025941933]",1.0545454545454545,1.8256421084823358,15.19510206241144,[-0.00122934 -0.00212319  0.        ]
"[0.0, 0.0, 0.0]","[-0.030593253761242115, 0.017713708856397177, 4.599105141796779]",0.4727272727272727,4.6474121044144185,15.19510206241144,[-0.00122934 -0.00212319  0.        ]
"[0.0, 0.0, 0.19999999999999998]","[-0.06824648915969395, 0.03951519667965524, 22.333388393238966]",1.5454545454545454,22.241150079078317,15.19510206241144,[-0.00122934 -0.00212319  0.        ]
"[0.0, 0.0, 0.0]","[-0.021844815501755408, 0.01323847774143195, 0.023048577917465226]",1.5818181818181818,0.05813187116065259,15.196580893181533,[-0.00134632 -0.00222157  0.        ]
"[0.0, 0.0, 0.0]","[-0.021342635835048387, 0.012934144919789836, -0.20299851582776404]",1.3818181818181816,0.23727529658260227,15.196580893181533,[-0.00134632 -0.00222157  0.        ]
"[0.0, 0.0, 0.0]","[-0.02443170154801592, 0.014806192210812051, 1.1874885410919043]",0.8545454545454545,1.2267264348507323,15.196580893181533,[-0.00134632 -0.00222157  0.        ]
"[0.0, 0.0, -0.19999999999999998]","[-0.03950658122657893, 0.02394192783024927, 7.973172960063503]",1.7454545454545454,8.236621469120331,15.196580893181533,[-0.00134632 -0.00222157  0.        ]
"[0.0, 0.0, 0.0]","[-0.01970930834055404, 0.012532127315450723, -1.1026558237978323]",0.2,1.1348972594538371,15.198328147047363,[-0.00143925 -0.00226352  0.        ]
"[0.0, 0.0, 0.0]","[-0.17200850915392615, 0.10937129293484267, 66.1813673559462]",1.2727272727272727,66.46274715803496,15.198328147047363,[-0.00143925 -0.00226352  0.        ]
"[0.0, 0.0, 0.0]","[-0.027029908581331252, 0.01718691746118956, 2.1315005845058286]",1.509090909090909,2.175717410548349,15.198328147047363,[-0.00143925 -0.00226352  0.        ]
"[0.0, 0.0, 0.19999999999999998]","[-0.0227963084420866, 0.014494990629918908, 0.261145071269976]",1.4363636363636363,0.09843637034198152,15.198328147047363,[-0.00143925 -0.00226352  0.        ]
"[0.0, 0.0, 0.0]","[-0.024747665431976214, 0.016734592069574367, 0.7740978075034094]",1.5999999999999999,0.8155800650049599,15.202673774260571,[-0.0015811  -0.00233819  0.        ]
"[0.0, 0.0, 0.0]","[-0.02221665419461501, 0.015023099698822442, -0.30836674099125716]",1.5636363636363635,0.34560649488469464,15.202673774260571,[-0.0015811  -0.00233819  0.        ]
"[0.0, 0.0, 0.0]","[-0.022733320571233964, 0.015372474110422965, -0.08739852566547227]",1.509090909090909,0.1255043203471292,15.202673774260571,[-0.0015811  -0.00233819  0.        ]
"[0.0, 0.0, -0.19999999999999998]","[-0.023555006856941216, 0.015928105704775604, 0.2640208047321604]",1.5272727272727271,0.5035039172938771,15.202673774260571,[-0.0015811  -0.00233819  0.        ]
"[0.0, 0.0, 0.19999999999999998]","[-0.023786473958410825, 0.016740439344515162, 0.14557158971009307]",1.6545454545454545,0.0949553235928329,15.20493786814271,[-0.00168151 -0.00238926  0.        ]
"[0.0, 0.0, 0.0]","[-0.02195674519237922, 0.015452713241090914, -0.6202416094983763]",1.4909090909090907,0.6576510679318464,15.20493786814271,[-0.00168151 -0.00238926  0.        ]
"[0.0, 0.0, 0.0]","[-0.024366631859835477, 0.01714874274316187, 0.38839040897131505]",1.5999999999999999,0.4299057835743124,15.20493786814271,[-0.00168151 -0.00238926  0.        ]
"[0.0, 0.0, 0.0]","[-0.022705270596664877, 0.015979510283400833, -0.3069543916403661]",1.5454545454545454,0.3456391725204318,15.20493786814271,[-0.00168151 -0.00238926  0.        ]
"[0.0, 0.0, 0.0]","[-0.02350663308831187, 0.01654349299928557, 0.028447218066443642]",1.5272727272727271,0.06849734415404109,15.20493786814271,[-0.00168151 -0.00238926  0.        ]
"[0.0, 0.0, 0.0]","[-0.024588255999090907, 0.01806310234264146, 0.14618574495923226]",1.5636363636363635,0.18883710330096462,15.205882352290422,[-0.00181425 -0.00246964  0.        ]
"[0.0, 0.0, 0.0]","[-0.0240164360921353, 0.01764303019513817, -0.08535345841191289]",1.5999999999999999,0.12701292469918635,15.205882352290422,[-0.00181425 -0.00246964  0.        ]
"[0.0, 0.0, 0.0]","[-0.023470607999132226, 0.017242052236157754, -0.30636815253891503]",1.5272727272727271,0.347080812774205,15.205882352290422,[-0.00181425 -0.00246964  0.        ]
"[0.0, 0.0, 0.0]","[-0.02536837239485331, 0.019833819210608842, 0.14617332213623604]",1.5818181818181818,0.1913755137416982,15.205871515360805,[-0.0019921 -0.002548   0.       ]
"[0.0, 0.0, 0.0]","[-0.024493600932961813, 0.019149894410243014, -0.19714299931673904]",1.5454545454545454,0.24078649465994387,15.205871515360805,[-0.0019921 -0.002548   0.       ]
"[0.0, 0.0, 0.0]","[-0.025069920954913855, 0.019600480161072263, 0.02904187128757318]",1.5636363636363635,0.0737122724035593,15.205871515360805,[-0.0019921 -0.002548   0.       ]
"[0.0, 0.0, 0.0]","[-0.024778410246135786, 0.019372567601059796, -0.08536559233204873]",1.5999999999999999,0.1295165701792443,15.205871515360805,[-0.0019921 -0.002548   0.       ]
"[0.0, 0.0, 0.0]","[-0.024474797876698234, 0.020230862250260905, -0.30718414560720886]",1.6181818181818182,0.351889805734168,15.204590251401212,[-0.00212892 -0.00257553  0.        ]
"[0.0, 0.0, 0.19999999999999998]","[-0.024199800147746565, 0.020003549191269208, -0.41395735745431894]",1.5636363636363635,0.6581607067933347,15.204590251401212,[-0.00212892 -0.00257553  0.        ]
"[0.0, 0.0, 0.0]","[-0.02504397922266796, 0.020701347418871623, -0.08618842806319028]",1.5818181818181818,0.13193375470472987,15.204590251401212,[-0.00212892 -0.00257553  0.        ]
"[0.0, 0.0, 0.0]","[-0.02475611739252235, 0.02046340089681563, -0.19795637716591344]",1.5454545454545454,0.24317589545525142,15.204590251401212,[-0.00212892 -0.00257553  0.        ]
"[0.0, 0.0, 0.0]","[-0.025338614272346408, 0.020944892682623055, 0.028209355136065244]",1.8363636363636362,0.07449286209103471,15.204590251401212,[-0.00212892 -0.00257553  0.        ]
"[0.0, 0.0, 0.0]","[-0.021333020115007355, 0.01837223699789789, -1.5512768168619138]",1.5272727272727271,1.590982073974819,15.166107059206048,[-0.00222457 -0.00258308  0.        ]
"[0.0, 0.0, 0.0]","[-0.025650417043044563, 0.022090427818901037, 0.12013144639222209]",1.5636363636363635,0.1678722912541677,15.166107059206048,[-0.00222457 -0.00258308  0.        ]
"[0.0, 0.0, 0.0]","[-0.02505389571646213, 0.02157669693939171, -0.11080184305876002]",1.5636363636363635,0.15743243571461385,15.166107059206048,[-0.00222457 -0.00258308  0.        ]
"[0.0, 0.0, 0.0]","[-0.02505389571646213, 0.02157669693939171, -0.11080184305876002]",1.5454545454545454,0.15743243571461385,15.166107059206048,[-0.00222457 -0.00258308  0.        ]
"[-0.19999999999999998, 0.0, -0.19999999999999998]","[-0.025416853451269244, 0.024104466209293005, 0.00029317613475399185]",1.5999999999999999,0.39898078889277777,15.16145883137586,[-0.00245705 -0.00259083  0.        ]
"[0.0, 0.0, 0.0]","[-0.024550369810885063, 0.023282723043067107, -0.33414863668802086]",1.5272727272727271,0.381981729541973,15.16145883137586,[-0.00245705 -0.00259083  0.        ]
"[0.0, 0.0, 0.0]","[-0.02571943503997483, 0.02439142414035602, 0.11708238061254995]",1.5999999999999999,0.1671932397928808,15.16145883137586,[-0.00245705 -0.00259083  0.        ]
"[0.0, 0.0, 0.0]","[-0.024550369810885063, 0.023282723043067107, -0.33414863668802086]",1.509090909090909,0.381981729541973,15.16145883137586,[-0.00245705 -0.00259083  0.        ]
"[0.0, 0.0, 0.0]","[-0.009194711276430022, 0.02658749800326865, 0.2607641705169628]",1.5636363636363635,0.2965463797966615,15.197757955169678,[-0.00264006 -0.00091301  0.        ]
"[0.0, 0.0, -0.19999999999999998]","[-0.008873965534228975, 0.02566002714268951, -0.09054155636153505]",1.5636363636363635,0.14399243631538342,15.197757955169678,[-0.00264006 -0.00091301  0.        ]
"[0.0, 0.0, 0.0]","[-0.008873965534228975, 0.02566002714268951, -0.09054155636153505]",1.5636363636363635,0.12507554903845353,15.197757955169678,[-0.00264006 -0.00091301  0.        ]
"[0.0, 0.0, 0.0]","[-0.008873965534228975, 0.02566002714268951, -0.09054155636153505]",1.5999999999999999,0.12507554903845353,15.197757955169678,[-0.00264006 -0.00091301  0.        ]
"[0.0, 0.0, 0.0]","[-0.008251367440907355, 0.026856325277394722, -0.28679990245013554]",1.5999999999999999,0.3219075951684376,15.237186465349476,[-0.00282009 -0.00086645  0.        ]
"[0.0, 0.0, 0.19999999999999998]","[-0.008251367440907355, 0.026856325277394722, -0.28679990245013554]",2.0,0.5219075951684375,15.237186465349476,[-0.00282009 -0.00086645  0.        ]
"[0.0, 0.0, 0.0]","[-0.006601093952725883, 0.021485060221915778, -2.191439921960109]",1.5272727272727271,2.2195260761347506,15.237186465349476,[-0.00282009 -0.00086645  0.        ]
"[0.0, 0.0, 0.0]","[-0.008644289699998182, 0.02813519790965162, 0.1666858164808108]",1.5818181818181818,0.2034653040904606,15.237186465349476,[-0.00282009 -0.00086645  0.        ]
"[0.19999999999999998, 0.0, 0.0]","[-0.008021932935930952, 0.028698445945160425, -0.19897233711027174]",1.5454545454545454,0.4356927159913631,15.202971374156359,[-0.00298598 -0.00083466  0.        ]
"[0.0, 0.0, 0.0]","[-0.008210684299129327, 0.02937370349681126, 0.027169490251839686]",1.5454545454545454,0.06475387804778027,15.202971374156359,[-0.00298598 -0.00083466  0.        ]
"[0.0, 0.0, 0.0]","[-0.008210684299129327, 0.02937370349681126, 0.027169490251839686]",1.4363636363636363,0.06475387804778027,15.202971374156359,[-0.00298598 -0.00083466  0.        ]
"[0.0, 0.0, 0.19999999999999998]","[-0.02614453304543491, 0.033038951125478916, 0.77352623537331]",1.509090909090909,0.6327097195442238,15.201912684674223,[-0.00312171 -0.0024703   0.        ]
"[0.0, 0.0, -0.19999999999999998]","[-0.02488455554926937, 0.03144671251702209, 0.26347677824688504]",1.5636363636363635,0.5198080463131765,15.201912684674223,[-0.00312171 -0.0024703   0.        ]
"[0.0, 0.0, 0.19999999999999998]","[-0.024016489658015786, 0.030349734173405047, -0.08792357448265663]",1.5272727272727271,0.3422897983140774,15.201912684674223,[-0.00312171 -0.0024703   0.        ]
"[0.0, 0.0, 0.0]","[-0.0245883108403495, 0.031072346891819456, 0.1435544356487089]",1.5272727272727271,0.19921509338087784,15.201912684674223,[-0.00312171 -0.0024703   0.        ]
"[0.0, 0.0, 0.0]","[-0.0245883108403495, 0.031072346891819456, 0.1435544356487089]",1.5636363636363635,0.19921509338087784,15.201912684674223,[-0.00312171 -0.0024703   0.        ]
"[0.0, 0.0, 0.0]","[-0.023921154174689693, 0.031090940034879732, -0.11382739904342362]",1.5454545454545454,0.16883949325299305,15.161412147888251,[-0.0032065  -0.00246707  0.        ]
"[0.0, 0.0, -0.19999999999999998]","[-0.024202579517921336, 0.03145671579999597, 0.00024521979135857586]",1.5272727272727271,0.25590451510927587,15.161412147888251,[-0.0032065  -0.00246707  0.        ]
"[0.0, 0.0, 0.0]","[-0.02449070546456326, 0.031831200511900686, 0.1170338533603046]",1.5454545454545454,0.17335575933676856,15.161412147888251,[-0.0032065  -0.00246707  0.        ]
"[0.0, 0.0, 0.0]","[-0.024202579517921336, 0.03145671579999597, 0.00024521979135857586]",1.5636363636363635,0.055904515109275875,15.161412147888251,[-0.0032065  -0.00246707  0.        ]
"[0.0, 0.0, 0.0]","[-0.024262979601830145, 0.032698050419320106, -0.09233705084234435]",1.8545454545454545,0.1492980808634946,15.195024536181313,[-0.00336478 -0.00249679  0.        ]
"[0.0, 0.0, 0.0]","[-0.020457022017229338, 0.027568944471191462, -1.616676336984722]",1.5999999999999999,1.6647023034731427,15.195024536181313,[-0.00336478 -0.00249679  0.        ]
"[0.0, 0.0, -0.19999999999999998]","[-0.023711548247243096, 0.031954912909790106, -0.31319302695956397]",1.5454545454545454,0.16885948811659718,15.195024536181313,[-0.00336478 -0.00249679  0.        ]
"[0.0, 0.19999999999999998, 0.19999999999999998]","[-0.024548426420675205, 0.03308273336542976, 0.021988395618332893]",1.5454545454545454,0.3694772974369125,15.195024536181313,[-0.00336478 -0.00249679  0.        ]
"[0.0, 0.0, 0.0]","[-0.024570136575916963, 0.03402993256933381, 0.022392357415620623]",1.5454545454545454,0.0809924265608714,15.19565391494783,[-0.00346098 -0.00249889  0.        ]
"[0.0, 0.0, 0.0]","[-0.024570136575916963, 0.03402993256933381, 0.022392357415620623]",1.5818181818181818,0.0809924265608714,15.19565391494783,[-0.00346098 -0.00249889  0.        ]
"[0.0, 0.0, 0.0]","[-0.024005305850033815, 0.03324763526888935, -0.2036396508008306]",1.5272727272727271,0.2608925919197538,15.19565391494783,[-0.00346098 -0.00249889  0.        ]
"[0.0, 0.0, 0.0]","[-0.024681633879982495, 0.0185593366955472, 0.14111174118734676]",1.5272727272727271,0.18435271176287646,15.198134748759296,[-0.00186504 -0.00248028  0.        ]
"[-0.19999999999999998, 0.0, 0.0]","[-0.024681633879982495, 0.0185593366955472, 0.14111174118734676]",1.5999999999999999,0.3349894440029115,15.198134748759296,[-0.00186504 -0.00248028  0.        ]
"[0.0, 0.0, -0.19999999999999998]","[-0.02355974143089238, 0.01771573048211323, -0.3112115197757148]",1.5636363636363635,0.15248699168872043,15.198134748759296,[-0.00186504 -0.00248028  0.        ]
"[0.0, 0.0, 0.19999999999999998]","[-0.024107642394401503, 0.0181277242142554, -0.09030946209608011]",1.5636363636363635,0.332544828704737,15.198134748759296,[-0.00186504 -0.00248028  0.        ]
"[0.0, 0.0, 0.0]","[-0.024107642394401503, 0.0181277242142554, -0.09030946209608011]",1.5272727272727271,0.132544828704737,15.198134748759296,[-0.00186504 -0.00248028  0.        ]
"[0.0, 0.0, 0.0]","[-0.007933393447026153, 0.018713322892439037, 0.14177969111578692]",1.5272727272727271,0.16842640745525211,15.199113410790861,[-0.0018804  -0.00079718  0.        ]
