TIME,POSITION_LOCAL:X,POSITION_LOCAL:Y,POSITION_LOCAL:Z,VELOCITY:X,VELOCITY:Y,VELOCITY:Z,ATTITUDE:X,ATTITUDE:Y,ATTITUDE:Z,u_l1:X,u_l1:Y,u_l1:Z,sigma_hat:X,sigma_hat:Y,sigma_hat:Z,U_OUTPUT:X,U_OUTPUT:Y,U_OUTPUT:Z,U_REF:X,U_REF:Y,U_REF:Z,HEADING,FLIGHT_MODE,BATTERY_VOLTAGE,BATTERY_CURRENT
2023-09-25 13:24:44.390207,-0.29889053106307983,0.6913540363311768,-0.08952935039997101,-0.01,0.0,-0.04,0.08356785774230957,0.1049533486366272,0.010324324481189251,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.393608,-0.2992471158504486,0.6914060115814209,-0.08965277671813965,-0.01,0.0,-0.04,0.08356836438179016,0.10495374351739883,0.010326188057661057,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.400913,-0.2995547950267792,0.6914624571800232,-0.08967137336730957,-0.01,0.0,-0.04,0.08356836438179016,0.10495374351739883,0.010326188057661057,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.411009,-0.2995547950267792,0.6914624571800232,-0.08967137336730957,-0.01,0.0,-0.04,0.08356845378875732,0.10495054721832275,0.010318527929484844,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.422519,-0.2999371886253357,0.6915003657341003,-0.08993186056613922,-0.01,0.0,-0.04,0.08355870097875595,0.10494892299175262,0.010309464298188686,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.431838,-0.299812376499176,0.6914617419242859,-0.0897793099284172,-0.01,0.0,-0.04,0.0835469514131546,0.1049489676952362,0.010306863114237785,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.441837,-0.29969486594200134,0.6914229989051819,-0.08954878151416779,-0.01,0.0,-0.04,0.0835392028093338,0.10495050251483917,0.010307601653039455,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.451748,-0.29965490102767944,0.6913696527481079,-0.08954757452011108,-0.01,0.0,-0.04,0.08353311568498611,0.10494296252727509,0.010299605317413807,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.463740,-0.29954463243484497,0.6913307905197144,-0.08934897184371948,-0.01,0.0,-0.04,0.08352750539779663,0.1049373671412468,0.01028390135616064,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.470299,-0.29954463243484497,0.6913307905197144,-0.08934897184371948,-0.01,0.0,-0.04,0.08352750539779663,0.1049373671412468,0.01028390135616064,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.483204,-0.29955101013183594,0.6912675499916077,-0.08949775248765945,-0.01,0.0,-0.03,0.08351684361696243,0.10493217408657074,0.010287271812558174,,,,,,,,,,,,,0,STABILIZE,11.614,0.0
2023-09-25 13:24:44.491807,-0.299459844827652,0.6912252306938171,-0.0893665999174118,-0.01,0.0,-0.03,0.08351346850395203,0.10492420196533203,0.010280124843120575,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
2023-09-25 13:24:44.501974,-0.29937490820884705,0.6911824941635132,-0.08925783634185791,-0.01,0.0,-0.03,0.08350545167922974,0.1049126610159874,0.010278243571519852,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
2023-09-25 13:24:44.515800,-0.29932934045791626,0.6911318302154541,-0.0892714112997055,-0.01,0.0,-0.03,0.08350200206041336,0.1049078032374382,0.010278905741870403,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
2023-09-25 13:24:44.523598,-0.299282044172287,0.6910822987556458,-0.08928500860929489,-0.01,0.0,-0.03,0.08350200206041336,0.1049078032374382,0.010278905741870403,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
2023-09-25 13:24:44.538844,-0.299282044172287,0.6910822987556458,-0.08928500860929489,-0.01,0.0,-0.03,0.08349531888961792,0.10491132736206055,0.010274555534124374,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
2023-09-25 13:24:44.545737,-0.299282044172287,0.6910822987556458,-0.08928500860929489,-0.01,0.0,-0.03,0.08349531888961792,0.10491132736206055,0.010274555534124374,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
2023-09-25 13:24:44.560212,-0.2992459535598755,0.6910315155982971,-0.08922599256038666,-0.01,0.0,-0.03,0.08347281813621521,0.10491030663251877,0.010278936475515366,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
2023-09-25 13:24:44.569505,-0.2992466390132904,0.6909727454185486,-0.08929019421339035,-0.01,0.0,-0.03,0.08346739411354065,0.10490221530199051,0.010272713378071785,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
2023-09-25 13:24:44.578498,-0.2992466390132904,0.6909727454185486,-0.08929019421339035,-0.01,0.0,-0.03,0.08346739411354065,0.10490221530199051,0.010272713378071785,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
2023-09-25 13:24:44.589078,-0.2991873323917389,0.6909289360046387,-0.08917497098445892,-0.01,0.0,-0.03,0.08346254378557205,0.10490381717681885,0.01026251632720232,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
2023-09-25 13:24:44.601999,-0.2991873323917389,0.6909289360046387,-0.08917497098445892,-0.01,0.0,-0.03,0.08346254378557205,0.10490381717681885,0.01026251632720232,,,,,,,,,,,,,0,STABILIZE,11.613,0.0
