TIME,POSITION_LOCAL:X,POSITION_LOCAL:Y,POSITION_LOCAL:Z,VELOCITY:X,VELOCITY:Y,VELOCITY:Z,ATTITUDE:X,ATTITUDE:Y,ATTITUDE:Z,u_l1:X,u_l1:Y,u_l1:Z,sigma_hat:X,sigma_hat:Y,sigma_hat:Z,U_OUTPUT:X,U_OUTPUT:Y,U_OUTPUT:Z,U_REF:X,U_REF:Y,U_REF:Z,HEADING,FLIGHT_MODE,BATTERY_VOLTAGE,BATTERY_CURRENT
2023-09-25 13:05:34.745488,0.04955499246716499,-0.06596322357654572,4.935811996459961,0.0,0.02,-0.0,0.0011632130481302738,0.006348238326609135,-0.00012618699111044407,0.0,0.0,0.0,0.0,0.0,0.0,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.747856,0.049664389342069626,-0.06604381650686264,4.935760974884033,0.0,0.02,-0.0,0.0011632130481302738,0.006348238326609135,-0.00012618699111044407,0.0,0.0,0.0,0.0,0.0,0.0,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.763268,0.04976698383688927,-0.06610112637281418,4.935733795166016,0.0,0.02,-0.0,0.0011668152874335647,-0.002926176181063056,-0.000127150968182832,0.0,0.0,0.0,0.0,0.0,0.0,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.768630,0.04986140504479408,-0.06614702194929123,4.935707092285156,0.0,0.02,-0.0,0.0011668152874335647,-0.002926176181063056,-0.000127150968182832,0.0,0.0,0.0,0.0,0.0,0.0,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.779514,0.049765124917030334,-0.0659419372677803,4.935663223266602,0.0,0.02,-0.0,0.0011683400953188539,-0.002329302253201604,-0.00012592721031978726,0.0,0.0,0.0,0.0,0.0,0.0,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.800581,0.04993065446615219,-0.06603101640939713,4.93560791015625,0.0,0.02,-0.0,0.0011720809852704406,0.00657696695998311,-0.00012142341438448057,0.0,0.0,0.0,0.0,0.0,0.0,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,22.242698876094455,-0.0008107077788152159,-0.0012659337281236372,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.810490,0.050001777708530426,-0.0660480260848999,4.935555934906006,0.0,0.02,-0.0,0.0011745606316253543,0.005384416319429874,-0.00011930223263334483,0.0,0.0,0.0,0.0,0.0,0.0,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.823905,0.050001777708530426,-0.0660480260848999,4.935555934906006,0.0,0.02,-0.0,0.0011779592605307698,0.00014712268603034317,-0.00011746896780095994,0.0,0.0,0.0,0.0,0.0,0.0,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.840824,0.05002908781170845,-0.06583654880523682,4.9354777336120605,0.0,0.01,-0.0,0.0011943504214286804,-0.0017381139332428575,-3.050063969567418e-05,0.0,0.0,0.0,0.0,0.0,0.0,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.850921,0.05007962882518768,-0.06583517789840698,4.935467720031738,0.0,0.01,-0.0,0.0012262846576049924,0.0035872776061296463,-3.750647010747343e-05,0.0,0.0,0.0,0.0,0.0,0.0,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.860097,0.050125062465667725,-0.06582436710596085,4.9354448318481445,0.0,0.02,-0.0,0.001284915953874588,0.006551181431859732,-5.8950725360773504e-05,0.0,0.0,0.0,0.0,0.0,0.0,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.870828,0.05016397684812546,-0.0657946765422821,4.93541145324707,0.0,0.02,-0.0,0.0013568723807111382,0.004135776776820421,-3.230024594813585e-05,0.0,0.0,0.0,0.0,0.0,0.0,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,0,GUIDED,12.587,0.0
2023-09-25 13:05:34.880699,0.05007088929414749,-0.06557953357696533,4.935421466827393,0.0,0.02,-0.0,0.001428512274287641,-0.0014285851502791047,-7.777630526106805e-05,0.0,0.0,0.0,0.0,0.0,0.0,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,22.2431060779633,-0.0008062510400958625,-0.002617672704140736,0,GUIDED,12.587,0.0
