acceleration,a_hat,action,penalty,force_norm,angles
"[0.0, 0.0, 0.0]","[-0.01243953983257177, 0.00470299328950474, -0.5522414781305406]",1.0,0.32592317550868083,22.23734593905042,[-0.00050801 -0.00134369  0.        ]
"[0.0, 0.5, 0.5]","[-0.01243953983257177, 0.00470299328950474, -0.5522414781305406]",1.0,4.992437758715601,22.23734593905042,[-0.00050801 -0.00134369  0.        ]
"[0.0, -0.5, 0.0]","[-0.012368209295635953, 0.0044871282471522864, -0.5648369033337449]",1.5252525252525253,1.9591158376693618,22.207091016929045,[-0.00048535 -0.0013378   0.        ]
"[0.0, 0.0, 0.0]","[-0.012368209295635953, 0.0044871282471522864, -0.5648369033337449]",1.5252525252525253,0.9673319905737842,22.207091016929045,[-0.00048535 -0.0013378   0.        ]
"[0.0, 0.5, 0.0]","[-0.012368209295635953, 0.0044871282471522864, -0.5648369033337449]",3.0,0.7526401953122459,22.207091016929045,[-0.00048535 -0.0013378   0.        ]
"[0.0, -0.5, 0.0]","[-0.012368209295635953, 0.0044871282471522864, -0.5648369033337449]",3.0,0.869524657306276,22.207091016929045,[-0.00048535 -0.0013378   0.        ]
"[0.0, 0.0, -0.5]","[-0.012368209295635953, 0.0044871282471522864, -0.5648369033337449]",2.7979797979797985,0.21924211625184364,22.207091016929045,[-0.00048535 -0.0013378   0.        ]
"[0.0, 0.0, 0.5]","[-0.012368209295635953, 0.0044871282471522864, -0.5648369033337449]",2.7979797979797985,0.557947333547106,22.207091016929045,[-0.00048535 -0.0013378   0.        ]
"[0.0, 0.0, 0.0]","[-0.012177202200671103, 0.016348537564760037, -0.5657740425221772]",1.8686868686868687,0.4425779812961216,22.204871491264235,[-0.00176851 -0.00131728  0.        ]
"[0.0, 0.0, -0.5]","[-0.012177202200671103, 0.016348537564760037, -0.5657740425221772]",1.8686868686868687,0.3216275938203358,22.204871491264235,[-0.00176851 -0.00131728  0.        ]
"[0.0, 0.0, 0.5]","[-0.012177202200671103, 0.016348537564760037, -0.5657740425221772]",2.1515151515151514,0.11541586527288346,22.204871491264235,[-0.00176851 -0.00131728  0.        ]
"[0.0, 0.0, 0.0]","[-0.012177202200671103, 0.016348537564760037, -0.5657740425221772]",2.1515151515151514,0.2745755783905988,22.204871491264235,[-0.00176851 -0.00131728  0.        ]
"[0.0, 0.0, 0.0]","[-0.02919685533117883, 0.03873741537613737, 12.393326741984405]",2.575757575757576,0.5156875798483721,22.203379730460654,[-0.00174466 -0.00131498  0.        ]
"[0.0, 0.0, 0.0]","[-0.02919685533117883, 0.03873741537613737, 12.393326741984405]",2.575757575757576,0.28564084054136896,22.203379730460654,[-0.00174466 -0.00131498  0.        ]
"[0.0, 0.0, 0.0]","[-0.02919685533117883, 0.03873741537613737, 12.393326741984405]",2.0505050505050506,0.12784897981576107,22.203379730460654,[-0.00174466 -0.00131498  0.        ]
"[0.0, 0.0, 0.0]","[-0.02919685533117883, 0.03873741537613737, 12.393326741984405]",2.0505050505050506,0.4034937275141826,22.203379730460654,[-0.00174466 -0.00131498  0.        ]
"[0.0, 0.0, 0.0]","[-0.02919685533117883, 0.03873741537613737, 12.393326741984405]",2.4343434343434343,0.04524164818829739,22.203379730460654,[-0.00174466 -0.00131498  0.        ]
"[0.0, 0.0, 0.0]","[-0.028943899836604663, 0.03788831207097311, 12.421078090626557]",2.4343434343434343,0.09861096131067736,22.231129218846835,[-0.00170429 -0.00130196  0.        ]
"[0.0, 0.0, 0.0]","[-0.028943899836604663, 0.03788831207097311, 12.421078090626557]",2.2929292929292933,0.2394346046905374,22.231129218846835,[-0.00170429 -0.00130196  0.        ]
"[0.0, 0.0, 0.0]","[-0.028943899836604663, 0.03788831207097311, 12.421078090626557]",2.2929292929292933,0.29526786815471195,22.231129218846835,[-0.00170429 -0.00130196  0.        ]
"[0.0, 0.0, 0.0]","[-0.028943899836604663, 0.03788831207097311, 12.421078090626557]",2.1313131313131315,0.034109504452729256,22.231129218846835,[-0.00170429 -0.00130196  0.        ]
"[0.0, 0.0, 0.0]","[-0.028801184169611034, 0.03745812605041545, 12.420364627945384]",2.1313131313131315,0.21338997083017144,22.23041484342616,[-0.001685   -0.00129558  0.        ]
"[0.0, 0.0, 0.0]","[-0.028801184169611034, 0.03745812605041545, 12.420364627945384]",2.5151515151515156,0.0604959637788224,22.23041484342616,[-0.001685   -0.00129558  0.        ]
"[0.0, 0.0, 0.0]","[-0.028801184169611034, 0.03745812605041545, 12.420364627945384]",2.5151515151515156,0.07965500279851051,22.23041484342616,[-0.001685   -0.00129558  0.        ]
"[0.0, 0.0, 0.0]","[-0.028801184169611034, 0.03745812605041545, 12.420364627945384]",2.1717171717171717,0.04405591260609508,22.23041484342616,[-0.001685   -0.00129558  0.        ]
"[0.0, 0.0, 0.0]","[-0.028801184169611034, 0.03745812605041545, 12.420364627945384]",2.1717171717171717,0.08583417826786394,22.23041484342616,[-0.001685   -0.00129558  0.        ]
