TIME,POSITION_LOCAL:X,POSITION_LOCAL:Y,POSITION_LOCAL:Z,POSITION_GLOBAL:X,POSITION_GLOBAL:Y,POSITION_GLOBAL:Z,VELOCITY:X,VELOCITY:Y,VELOCITY:Z,ATTITUDE:X,ATTITUDE:Y,ATTITUDE:Z,u_l1:X,u_l1:Y,u_l1:Z,sigma_hat:X,sigma_hat:Y,sigma_hat:Z,U_OUTPUT:X,U_OUTPUT:Y,U_OUTPUT:Z,U_REF:X,U_REF:Y,U_REF:Z,HEADING,FLIGHT_MODE,BATTERY_VOLTAGE,BATTERY_CURRENT
2023-09-21 22:01:46.566299,0.03552455082535744,0.013179009780287743,-0.01808643899857998,,,,0.01,-0.01,-0.0,-0.0002590095973573625,-0.00020227588538546115,-0.025632362812757492,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.568707,0.03552455082535744,0.013179009780287743,-0.01808643899857998,,,,0.01,-0.01,-0.0,-0.0002590095973573625,-0.00020227588538546115,-0.025632362812757492,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.603810,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.662595,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.679628,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.696560,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.721285,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.729184,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.738295,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.750510,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.760736,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.770477,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.778597,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.790243,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.802121,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.811195,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.822590,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.831170,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.841889,0.03553449362516403,0.013167849741876125,-0.01808512583374977,,,,0.01,-0.01,-0.0,-0.00025418034056201577,-0.0001971636083908379,-0.025647036731243134,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.850676,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.869416,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.872110,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.882174,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.892001,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.901762,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.911602,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.921685,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.931604,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.941924,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:46.951585,0.035487785935401917,0.013209793716669083,-0.018070431426167488,,,,0.01,-0.01,-0.0,-0.0002504806616343558,-0.00019308304763399065,-0.025665530934929848,,,,,,,,,,,,,358,3,12.587,0.0
