TIME,POSITION_LOCAL:X,POSITION_LOCAL:Y,POSITION_LOCAL:Z,POSITION_GLOBAL:X,POSITION_GLOBAL:Y,POSITION_GLOBAL:Z,VELOCITY:X,VELOCITY:Y,VELOCITY:Z,ATTITUDE:X,ATTITUDE:Y,ATTITUDE:Z,u_l1:X,u_l1:Y,u_l1:Z,sigma_hat:X,sigma_hat:Y,sigma_hat:Z,U_OUTPUT:X,U_OUTPUT:Y,U_OUTPUT:Z,U_REF:X,U_REF:Y,U_REF:Z,HEADING,FLIGHT_MODE,BATTERY_VOLTAGE,BATTERY_CURRENT
2023-09-21 22:01:30.446742,0.03543104603886604,0.013421013019979,-0.017473610118031502,,,,0.01,-0.01,-0.0,-0.0002667895460035652,-0.00018559630552772433,-0.023784805089235306,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.454188,0.03543104603886604,0.013421013019979,-0.017473610118031502,,,,0.01,-0.01,-0.0,-0.0002667895460035652,-0.00018559630552772433,-0.023784805089235306,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.474395,0.03543104603886604,0.013421013019979,-0.017473610118031502,,,,0.01,-0.01,-0.0,-0.0002667895460035652,-0.00018559630552772433,-0.023784805089235306,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.500387,0.03529292717576027,0.013591786846518517,-0.01750022917985916,,,,0.01,-0.01,-0.0,-0.0002675614960025996,-0.00018270373402629048,-0.02381179668009281,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.514438,0.03529292717576027,0.013591786846518517,-0.01750022917985916,,,,0.01,-0.01,-0.0,-0.00024093732645269483,-0.00018270373402629048,-0.02381179668009281,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.517926,0.03529292717576027,0.013591786846518517,-0.01750022917985916,,,,0.01,-0.01,-0.0,-0.00024093732645269483,-0.00018270373402629048,-0.02381179668009281,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.536343,0.03529292717576027,0.013591786846518517,-0.01750022917985916,,,,0.01,-0.01,-0.0,-0.00024093732645269483,-0.00018270373402629048,-0.02381179668009281,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.544945,0.03529292717576027,0.013591786846518517,-0.01750022917985916,,,,0.01,-0.01,-0.0,-0.00024093732645269483,-0.00018270373402629048,-0.02381179668009281,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.554164,0.03529292717576027,0.013591786846518517,-0.01750022917985916,,,,0.01,-0.01,-0.0,-0.00024093732645269483,-0.00018270373402629048,-0.02381179668009281,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.564368,0.03529292717576027,0.013591786846518517,-0.01750022917985916,,,,0.01,-0.01,-0.0,-0.00024093732645269483,-0.00018270373402629048,-0.02381179668009281,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.575164,0.03529292717576027,0.013591786846518517,-0.01750022917985916,,,,0.01,-0.01,-0.0,-0.00024093732645269483,-0.00018270373402629048,-0.02381179668009281,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.585412,0.03529292717576027,0.013591786846518517,-0.01750022917985916,,,,0.01,-0.01,-0.0,-0.00024093732645269483,-0.00018270373402629048,-0.02381179668009281,,,,,,,,,,,,,358,3,12.587,0.0
2023-09-21 22:01:30.595499,0.03529292717576027,0.013591786846518517,-0.01750022917985916,,,,0.01,-0.01,-0.0,-0.00024093732645269483,-0.00018270373402629048,-0.02381179668009281,,,,,,,,,,,,,358,3,12.587,0.0
