acceleration,a_hat,action,penalty,force_norm,angles
"[0.0, 0.0, 0.24761310942670303]","[0.001102602725746537, -0.007407373486854663, 0.16357273440916947]",1.5636363636363635,0.09255035123013476,15.23236992492982,[0.0007427  0.00011055 0.        ]
"[0.0, 0.0, 0.019966249711669763]","[0.0010769608018919663, -0.007235108987160368, -0.06837081755383469]",1.5818181818181818,0.09664913705455677,15.23236992492982,[0.0007427  0.00011055 0.        ]
"[0.0, 0.0, 9.478936560560214e-05]","[0.0012437323042433297, -0.006025298811788823, -0.20159590672205485]",1.5999999999999999,0.20895972720369263,15.198751408689567,[0.00062709 0.00012944 0.        ]
"[0.0, 0.0, -2.615100866948131e-05]","[0.001229598982604201, -0.005956829507109405, -0.31078231687293956]",1.5454545454545454,0.3179425943539837,15.198751408689567,[0.00062709 0.00012944 0.        ]
"[0.0, 0.0, 9.214005169281404e-07]","[0.0012729965937549376, -0.006167070548536796, 0.024484189590367578]",1.5454545454545454,0.03192333533214238,15.198751408689567,[0.00062709 0.00012944 0.        ]
"[0.0, 0.0, -1.7617366448145355e-07]","[0.0012729965937549376, -0.006167070548536796, 0.024484189590367578]",1.5454545454545454,0.031924432906323796,15.198751408689567,[0.00062709 0.00012944 0.        ]
"[0.0, 0.0, 1.0747245049655395e-08]","[0.00144209319536447, -0.00506804963492161, 0.024172083250526766]",1.5454545454545454,0.030682215333567797,15.198268128477908,[0.00051535 0.00014664 0.        ]
"[0.0, 0.0, -0.13321888522755293]","[0.00144209319536447, -0.00506804963492161, 0.024172083250526766]",1.5818181818181818,0.1639011113083658,15.198268128477908,[0.00051535 0.00014664 0.        ]
"[0.0, -0.1450126706139955, -0.06855332886750361]","[0.0014089416276549418, -0.004951542746762492, -0.20190083820350851]",1.7818181818181817,0.27481757883089286,15.198268128477908,[0.00051535 0.00014664 0.        ]
"[0.0, 0.07151370634526047, 0.10041265357490337]","[0.0012507951184283668, -0.0043957573364116, -1.280360948201073]",1.5272727272727271,1.4579338605760765,15.198268128477908,[0.00051535 0.00014664 0.        ]
"[0.0, 0.05232594379474417, 0.10896167741141091]","[0.0017488858794659304, 0.0014598096012748494, 0.14729752768415788]",1.509090909090909,0.09095087034568222,15.207509349371952,[-0.00014661  0.00017564  0.        ]
"[0.0, 0.014557901612000518, -0.008170548103100791]","[0.001769956793676363, 0.0014773976687600884, 0.267264967776737]",1.6363636363636362,0.2902859766167546,15.207509349371952,[-0.00014661  0.00017564  0.        ]
"[0.0, -0.027765634791614355, 0.0006108078269050686]","[0.0016322934875015347, 0.0013624889611898593, -0.5165223074947854]",1.5636363636363635,0.5478935325619962,15.207509349371952,[-0.00014661  0.00017564  0.        ]
"[0.0, 0.0349427233310147, -4.352004006541018e-05]","[0.0017082141148271875, 0.0014258605407800854, -0.08426753109919485]",1.5454545454545454,0.11944908796419124,15.207509349371952,[-0.00014661  0.00017564  0.        ]
"[0.0, -0.07281048743170114, 1.3774553723581324e-06]","[0.001992839707189658, -0.0022731215155425977, 0.02809120874242316]",1.4,0.100620036910399,15.20432349492498,[0.00023105 0.00020256 0.        ]
"[0.0, 0.05134511690224004, -2.4037399691674124e-07]","[0.002199887988456116, -0.0025092899846898805, 1.050230555105273]",1.5454545454545454,1.106285090354656,15.20432349492498,[0.00023105 0.00020256 0.        ]
"[0.0, -0.0006964384141375235, 7.002389091632907e-09]","[0.001992839707189658, -0.0022731215155425977, 0.02809120874242316]",1.6363636363636362,0.0316607245486288,15.20432349492498,[0.00023105 0.00020256 0.        ]
"[0.0, 0.015025325831894074, -6.126505261882e-11]","[0.001882126390123566, -0.0021468369869013424, -0.5184694139654875]",1.5454545454545454,0.5375237031131413,15.20432349492498,[0.00023105 0.00020256 0.        ]
"[0.0, 0.011685344378382853, 1.2344553248543779e-11]","[0.0021424274639273047, -0.00017835508171355318, 0.02826026978173476]",1.5818181818181818,0.04226639669341392,15.204584416309922,[1.81287212e-05 2.17764866e-04 0.00000000e+00]
"[0.0, -0.005481245087583242, -7.3343770819322e-12]","[0.0020931762578600102, -0.00017425496489255197, -0.1979066329718685]",1.5272727272727271,0.2053067993450848,15.204584416309922,[1.81287212e-05 2.17764866e-04 0.00000000e+00]
"[0.0, 0.0003853535059826496, 5.173973520947006e-13]","[0.0021679325527835824, -0.0001804783564958574, 0.14538241585056622]",1.5818181818181818,0.14811618026531093,15.204584416309922,[1.81287212e-05 2.17764866e-04 0.00000000e+00]
"[0.0, -1.6063480808153896e-05, -1.9797611999746324e-14]","[0.0020931762578600102, -0.00017425496489255197, -0.1979066329718685]",1.5454545454545454,0.2001580007137931,15.204584416309922,[1.81287212e-05 2.17764866e-04 0.00000000e+00]
"[0.0, 1.2084386306898676e-06, 1.5001706101471324e-15]","[0.002516582849973585, 0.001321446244648319, 0.028482595325461428]",1.5818181818181818,0.03231941598145115,15.204928281888524,[-0.00013431  0.00025579  0.        ]
"[0.0, -9.062589526043219e-08, 0.10699759779492526]","[0.0024587303706638474, 0.0012910681700587024, -0.19768941836018153]",1.5272727272727271,0.30843690532172463,15.204928281888524,[-0.00013431  0.00025579  0.        ]
"[0.0, 7.005249644254086e-09, -0.033077864511341704]","[0.002546542169616128, 0.0013371777475607992, 0.14560738812695628]",1.509090909090909,0.18256896555022528,15.204928281888524,[-0.00013431  0.00025579  0.        ]
"[0.0, -7.123321377200398e-10, -0.07403119732243883]","[0.002577223400575358, 0.0013532883228326157, 0.2655544650923402]",1.509090909090909,0.34351617485051916,15.204928281888524,[-0.00013431  0.00025579  0.        ]
"[0.0, 1.3657477926365402e-11, 0.026346971085585428]","[0.0028114100412518234, 0.0031876098998322618, 0.2643372544726317]",1.5818181818181818,0.24398930331447286,15.203092118860038,[-0.00031641  0.00027907  0.        ]
"[0.0, -1.0669243266647754e-12, 0.07921802289907083]","[0.0026821498094701302, 0.0030410531228284793, -0.19885066527323683]",1.5454545454545454,0.2837918911056732,15.203092118860038,[-0.00031641  0.00027907  0.        ]
"[0.0, 8.291978215169138e-14, 0.10114206944736279]","[0.0027452592167517805, 0.0031126073139538554, 0.02729402495562837]",1.5454545454545454,0.07970591102235713,15.203092118860038,[-0.00031641  0.00027907  0.        ]
"[0.0, -6.38378239159465e-15, -0.08001459231156832]","[0.0027452592167517805, 0.0031126073139538554, 0.02729402495562837]",1.5818181818181818,0.11316648379790871,15.203092118860038,[-0.00031641  0.00027907  0.        ]
"[0.0, 4.85722573273506e-16, -0.019507468720076915]","[0.0029544103309988813, 0.004826006759608478, -0.21967936839653557]",1.509090909090909,0.20795231676706552,15.170146185117801,[-0.00050322  0.00030806  0.        ]
"[0.0, -6.938893903907228e-17, -0.1150908099731462]","[0.0030967915517699117, 0.005058585398625754, 0.24250475842772817]",1.5454545454545454,0.3657509453512701,15.170146185117801,[-0.00050322  0.00030806  0.        ]
