time,throttle,x
1.1205673217773438e-05,0.8500000238418579,"[-1.0469069480895996, 0.5902940630912781, 2.234860897064209, 0.012637216891654906, 0.012887221777336099, 0.32505167139508684]"
0.004117250442504883,0.8500000238418579,"[-1.0469069480895996, 0.5902940630912781, 2.234860897064209, 0.015638121512958902, 0.013241360604276395, 0.31865894316900023]"
0.009831905364990234,0.8500000238418579,"[-1.0456963777542114, 0.5904373526573181, 2.239448308944702, 0.01871649573077238, 0.014011432988424442, 0.3130600195819961]"
0.014269828796386719,0.8500000238418579,"[-1.0456963777542114, 0.5904373526573181, 2.239448308944702, 0.021798092390062862, 0.014584735107126214, 0.30821915108219816]"
0.01916670799255371,0.8500000238418579,"[-1.0456963777542114, 0.5904373526573181, 2.239448308944702, 0.025035867749515214, 0.014182448346757075, 0.30385167879414693]"
0.0241696834564209,0.8500000238418579,"[-1.0445513725280762, 0.5904948711395264, 2.2438504695892334, 0.028314540509535614, 0.01278511593528027, 0.2999378404091779]"
0.03028106689453125,0.8500000238418579,"[-1.0445513725280762, 0.5904948711395264, 2.2438504695892334, 0.03155688940153536, 0.011062695671207825, 0.29622768570255986]"
0.0351099967956543,0.8500000238418579,"[-1.0445513725280762, 0.5904948711395264, 2.2438504695892334, 0.0349171401238571, 0.00967181510742785, 0.2921428787868521]"
0.04042410850524902,0.8500000238418579,"[-1.0432616472244263, 0.5906391143798828, 2.248770236968994, 0.03828390044746259, 0.008806135947273903, 0.28774426747151327]"
0.04557681083679199,0.8500000238418579,"[-1.0432616472244263, 0.5906391143798828, 2.248770236968994, 0.04138437220047936, 0.008346838519264266, 0.2834977528979052]"
0.0512852668762207,0.8500000238418579,"[-1.0432616472244263, 0.5906391143798828, 2.248770236968994, 0.044064987738632516, 0.008185071592801556, 0.2796899230217617]"
0.05552530288696289,0.8500000238418579,"[-1.0432616472244263, 0.5906391143798828, 2.248770236968994, 0.04626098472046052, 0.008227121608406406, 0.2764693404086951]"
0.06093335151672363,0.8500000238418579,"[-1.0419235229492188, 0.5907446146011353, 2.25354266166687, 0.04776892514952021, 0.008195678254304868, 0.27388411028281473]"
0.06564188003540039,0.8500000238418579,"[-1.0419235229492188, 0.5907446146011353, 2.25354266166687, 0.048312774063363706, 0.007717958456720827, 0.2719140449385427]"
0.07013797760009766,0.8500000238418579,"[-1.0419235229492188, 0.5907446146011353, 2.25354266166687, 0.047993778479259265, 0.006791561805396876, 0.27049677864309163]"
0.07534408569335938,0.8500000238418579,"[-1.040259838104248, 0.5908237099647522, 2.259361505508423, 0.04714702226900716, 0.005651826214260004, 0.26954790477629215]"
0.08035039901733398,0.8500000238418579,"[-1.040259838104248, 0.5908237099647522, 2.259361505508423, 0.04582897517186395, 0.004466824272039923, 0.2687748277813458]"
0.08569908142089844,0.8500000238418579,"[-1.040259838104248, 0.5908237099647522, 2.259361505508423, 0.04391288091498749, 0.0033479859947299967, 0.26777493502085914]"
0.0898427963256836,0.8500000238418579,"[-1.040259838104248, 0.5908237099647522, 2.259361505508423, 0.041566321022408384, 0.002361462038195514, 0.2665090648119808]"
0.09527993202209473,0.8500000238418579,"[-1.0389163494110107, 0.5908533334732056, 2.2630631923675537, 0.03973468957978073, 0.0017398826154672517, 0.26497346763849267]"
0.10015439987182617,0.8500000238418579,"[-1.0389163494110107, 0.5908533334732056, 2.2630631923675537, 0.039585451519736484, 0.0018039618691809063, 0.2629865731876904]"
0.10428667068481445,0.8500000238418579,"[-1.0389163494110107, 0.5908533334732056, 2.2630631923675537, 0.04112970882022016, 0.002503475316945557, 0.2606690189886913]"
0.11002731323242188,0.8500000238418579,"[-1.0373567342758179, 0.5908803343772888, 2.2672853469848633, 0.042631868161097944, 0.0033534974696029125, 0.258526406460028]"
0.11484622955322266,0.8500000238418579,"[-1.0373567342758179, 0.5908803343772888, 2.2672853469848633, 0.041978017693698105, 0.00383009607783205, 0.25706978383469153]"
0.11914181709289551,0.8500000238418579,"[-1.0373567342758179, 0.5908803343772888, 2.2672853469848633, 0.03898976481332616, 0.003828078449547291, 0.2563709710832828]"
0.12346005439758301,0.8500000238418579,"[-1.0344141721725464, 0.5908238291740417, 2.2781925201416016, 0.034744396054928524, 0.0035192616449006833, 0.25621431890786267]"
0.12877702713012695,0.8500000238418579,"[-1.0344141721725464, 0.5908238291740417, 2.2781925201416016, 0.03103798754377221, 0.0030384870397399686, 0.2558154656964223]"
0.13346362113952637,0.8500000238418579,"[-1.0344141721725464, 0.5908238291740417, 2.2781925201416016, 0.02998332720079655, 0.0024860493233362633, 0.25408831580356567]"
0.13783526420593262,0.8500000238418579,"[-1.0344141721725464, 0.5908238291740417, 2.2781925201416016, 0.031718262419091675, 0.0019320295947548507, 0.2510455077548894]"
0.14284825325012207,0.8500000238418579,"[-1.032991886138916, 0.5907463431358337, 2.2828712463378906, 0.03530376934393149, 0.001019834251901357, 0.24720250597431126]"
0.14748001098632812,0.8500000238418579,"[-1.032991886138916, 0.5907463431358337, 2.2828712463378906, 0.04018977440511551, -0.0008521323844827065, 0.2427533530402427]"
0.1517937183380127,0.8500000238418579,"[-1.032991886138916, 0.5907463431358337, 2.2828712463378906, 0.0457181798987576, -0.0035909355663102903, 0.2380720263352495]"
0.15703272819519043,0.8500000238418579,"[-1.031456708908081, 0.5906606316566467, 2.287489414215088, 0.05121447394374149, -0.006665668157766307, 0.23361786180734465]"
0.1614985466003418,0.8500000238418579,"[-1.031456708908081, 0.5906606316566467, 2.287489414215088, 0.05624863693152395, -0.009708845678180667, 0.22946637289345007]"
0.16587233543395996,0.8500000238418579,"[-1.031456708908081, 0.5906606316566467, 2.287489414215088, 0.060581999712612286, -0.012487316318771858, 0.22544084161682335]"
0.1710820198059082,0.8500000238418579,"[-1.031456708908081, 0.5906606316566467, 2.287489414215088, 0.06411778916784651, -0.014872812628516356, 0.22161864467382097]"
0.17587852478027344,0.8500000238418579,"[-1.0308018922805786, 0.5905650854110718, 2.2897257804870605, 0.06685801153508031, -0.01641297175770826, 0.21823390683228744]"
0.18024253845214844,0.8500000238418579,"[-1.0308018922805786, 0.5905650854110718, 2.2897257804870605, 0.06886786417668353, -0.01648391164813259, 0.21540164176796034]"
0.184309720993042,0.8500000238418579,"[-1.0308018922805786, 0.5905650854110718, 2.2897257804870605, 0.07024783465007683, -0.015205199361735443, 0.21315123162767602]"
0.18875455856323242,0.8500000238418579,"[-1.0308018922805786, 0.5905650854110718, 2.2897257804870605, 0.07111297142015377, -0.013163608961087755, 0.21145477827591985]"
0.19360852241516113,0.8500000238418579,"[-1.0284713506698608, 0.5897805690765381, 2.297501564025879, 0.07137758571505677, -0.011600088156477844, 0.2096473869668811]"
0.1985025405883789,0.8500000238418579,"[-1.0284713506698608, 0.5897805690765381, 2.297501564025879, 0.0708341293031124, -0.01207545030726714, 0.20670903749596556]"
0.20273685455322266,0.8500000238418579,"[-1.0284713506698608, 0.5897805690765381, 2.297501564025879, 0.06961523957998728, -0.014623600312590754, 0.20267889308784445]"
0.20692062377929688,0.8500000238418579,"[-1.0284713506698608, 0.5897805690765381, 2.297501564025879, 0.06806107729544898, -0.018296434284209545, 0.19827227977120254]"
0.21185994148254395,0.8500000238418579,"[-1.026504635810852, 0.5891841650009155, 2.3032333850860596, 0.06641673867520582, -0.02239553457820573, 0.19397821604560286]"
0.21590328216552734,0.8500000238418579,"[-1.026504635810852, 0.5891841650009155, 2.3032333850860596, 0.06484666073784874, -0.02643872651492604, 0.19010129317955482]"
0.2214643955230713,0.8500000238418579,"[-1.026504635810852, 0.5891841650009155, 2.3032333850860596, 0.06345033980039883, -0.029920424278229378, 0.1870041845377414]"
0.2258458137512207,0.8500000238418579,"[-1.026504635810852, 0.5891841650009155, 2.3032333850860596, 0.06227762947741472, -0.03236064274265908, 0.18505767971950668]"
0.23065829277038574,0.8500000238418579,"[-1.026504635810852, 0.5891841650009155, 2.3032333850860596, 0.061342540046413915, -0.033736042003348246, 0.18420631956020964]"
0.23532867431640625,0.8500000238418579,"[-1.0249534845352173, 0.5885989665985107, 2.3076086044311523, 0.06063496811147327, -0.03431802724536852, 0.1841257248215417]"
0.23987913131713867,0.8500000238418579,"[-1.0249534845352173, 0.5885989665985107, 2.3076086044311523, 0.06113432485410595, -0.034143568641083075, 0.18454593612527267]"
0.2447669506072998,0.8500000238418579,"[-1.0249534845352173, 0.5885989665985107, 2.3076086044311523, 0.06437596866081019, -0.0330963111649338, 0.18525358312565657]"
0.2487335205078125,0.8500000238418579,"[-1.0249534845352173, 0.5885989665985107, 2.3076086044311523, 0.07012013830166665, -0.03137257895319107, 0.18608872971858492]"
0.2537047863006592,0.8500000238418579,"[-1.0234514474868774, 0.5881099104881287, 2.313103199005127, 0.07580285576639208, -0.029152628350249236, 0.18653689084270722]"
0.25787901878356934,0.8500000238418579,"[-1.0234514474868774, 0.5881099104881287, 2.313103199005127, 0.07857964454676471, -0.02639109632558866, 0.1858975212838867]"
0.2622857093811035,0.8500000238418579,"[-1.0234514474868774, 0.5881099104881287, 2.313103199005127, 0.07806464050540611, -0.0233032299961574, 0.18421035770791347]"
0.266589879989624,0.8500000238418579,"[-1.0234514474868774, 0.5881099104881287, 2.313103199005127, 0.07547981213258197, -0.02025412765167007, 0.18198672551892342]"
0.2725052833557129,0.8500000238418579,"[-1.0217864513397217, 0.5874708294868469, 2.3188071250915527, 0.07298014888764477, -0.017675665252298, 0.17979849408802484]"
0.27753114700317383,0.8500000238418579,"[-1.0217864513397217, 0.5874708294868469, 2.3188071250915527, 0.07314591689911408, -0.016007852628721807, 0.17821042250612423]"
0.28269481658935547,0.8500000238418579,"[-1.0217864513397217, 0.5874708294868469, 2.3188071250915527, 0.07621284856202631, -0.015258901457573738, 0.17733567331058672]"
0.2904481887817383,0.8500000238418579,"[-1.0196857452392578, 0.5866213440895081, 2.3252453804016113, 0.08069323510031917, -0.015761930299768228, 0.17698868615615798]"
0.2968134880065918,0.8500000238418579,"[-1.0196857452392578, 0.5866213440895081, 2.3252453804016113, 0.0853185508227581, -0.018232510334481436, 0.17700805467799668]"
0.30263543128967285,0.8500000238418579,"[-1.0182303190231323, 0.5860176086425781, 2.329951286315918, 0.0894644158187019, -0.022369013071678708, 0.17726083003586754]"
0.30866575241088867,0.8500000238418579,"[-1.0182303190231323, 0.5860176086425781, 2.329951286315918, 0.0931705663202537, -0.02683999099860095, 0.1776429949073498]"
0.3132915496826172,0.8500000238418579,"[-1.0182303190231323, 0.5860176086425781, 2.329951286315918, 0.0966986446643706, -0.03036298134378335, 0.17807744331511613]"
0.3194286823272705,0.8500000238418579,"[-1.0166908502578735, 0.5853719115257263, 2.3345141410827637, 0.10002992706357723, -0.03259329707214727, 0.1785105231045255]"
0.3236362934112549,0.8500000238418579,"[-1.0166908502578735, 0.5853719115257263, 2.3345141410827637, 0.10276654697630651, -0.03401621861806343, 0.17850626701824568]"
0.32950758934020996,0.8500000238418579,"[-1.0166908502578735, 0.5853719115257263, 2.3345141410827637, 0.10450026972495358, -0.0352086757602289, 0.1774185321790229]"
0.33443212509155273,0.8500000238418579,"[-1.0166908502578735, 0.5853719115257263, 2.3345141410827637, 0.10525067322826857, -0.03635836364740041, 0.1753216207695154]"
0.33987998962402344,0.8500000238418579,"[-1.0149497985839844, 0.5845873355865479, 2.3393189907073975, 0.1053101409096773, -0.037388262998608715, 0.17274592456805576]"
0.34439682960510254,0.8500000238418579,"[-1.0149497985839844, 0.5845873355865479, 2.3393189907073975, 0.10492169859426743, -0.038258600407376726, 0.1700700735974641]"
0.3501930236816406,0.8500000238418579,"[-1.0149497985839844, 0.5845873355865479, 2.3393189907073975, 0.10427719342957052, -0.038956685301567213, 0.16754494858459676]"
0.35422277450561523,0.8500000238418579,"[-1.013274073600769, 0.5837037563323975, 2.3439247608184814, 0.10352023729396649, -0.0394882162040996, 0.16531934393145617]"
0.36039233207702637,0.8500000238418579,"[-1.013274073600769, 0.5837037563323975, 2.3439247608184814, 0.10214946849543839, -0.0398702277302155, 0.16346462764910757]"
0.3648526668548584,0.8500000238418579,"[-1.013274073600769, 0.5837037563323975, 2.3439247608184814, 0.0992901466711515, -0.040125656465782374, 0.1619967769742793]"
0.37201905250549316,0.8500000238418579,"[-1.0110224485397339, 0.582520604133606, 2.3491227626800537, 0.09510333732923916, -0.04027938165925104, 0.16089496067864076]"
0.37737298011779785,0.8500000238418579,"[-1.0110224485397339, 0.582520604133606, 2.3491227626800537, 0.09080315002767485, -0.040556363508183785, 0.16011641381287714]"
0.38335227966308594,0.8500000238418579,"[-1.0110224485397339, 0.582520604133606, 2.3491227626800537, 0.08757903115416196, -0.0412918126030514, 0.1596077396584268]"
0.3885843753814697,0.8500000238418579,"[-1.009613275527954, 0.581731379032135, 2.3544211387634277, 0.08570572236515618, -0.04246305285478609, 0.15931301233844458]"
0.39455080032348633,0.8500000238418579,"[-1.009613275527954, 0.581731379032135, 2.3544211387634277, 0.08565258170493817, -0.04402053230633504, 0.15897834296020477]"
0.4002034664154053,0.8500000238418579,"[-1.009613275527954, 0.581731379032135, 2.3544211387634277, 0.08837774689200038, -0.0461022764572904, 0.15824327452004938]"
