time,throttle,x
0.0007865428924560547,0.30000001192092896,"[0.021244129166007042, 0.009664650075137615, 5.048129558563232, -0.00999999999999999, -0.0004226477953335182, -0.001377000444984091]"
0.05763387680053711,0.30000001192092896,"[0.02125689387321472, 0.008989556692540646, 5.047597885131836, -0.00999999999999999, -0.00022940632816908997, -0.0017828372111369749]"
0.06812071800231934,0.30000001192092896,"[0.021101949736475945, 0.00890645757317543, 5.047212600708008, -0.00999999999999999, -8.70416113812309e-05, -0.004309903627203812]"
0.07750821113586426,0.30000001192092896,"[0.02127082087099552, 0.008623400703072548, 5.046263217926025, -0.00999999999999999, 1.1256572698460963e-05, -0.009199417881113297]"
0.08710861206054688,0.30000001192092896,"[0.02127082087099552, 0.008623400703072548, 5.046263217926025, -0.00999999999999999, 7.339598478822355e-05, -0.016215468358843747]"
0.10810708999633789,0.30000001192092896,"[0.021243957802653313, 0.008207936771214008, 5.043951511383057, -0.00999999999999999, 0.0001073530387321968, -0.025236754422064692]"
0.11783695220947266,0.30000001192092896,"[0.021292835474014282, 0.008068769238889217, 5.042932033538818, -0.00999999999999999, 0.00012050740622191715, -0.03602439220259244]"
0.12726521492004395,0.30000001192092896,"[0.021332424134016037, 0.007943639531731606, 5.041861057281494, -0.00999999999999999, 0.00011926320287422504, -0.04808244235949354]"
0.1383371353149414,0.30000001192092896,"[0.02136251889169216, 0.007814755663275719, 5.040641784667969, -0.00999999999999999, 0.00010888440513679935, -0.06099077680898907]"
0.1457817554473877,0.30000001192092896,"[0.02136251889169216, 0.007814755663275719, 5.040641784667969, -0.00999999999999999, 9.348088599429694e-05, -0.07441163947723949]"
0.15912199020385742,0.30000001192092896,"[0.02122918702661991, 0.00757397897541523, 5.037852764129639, -0.00999999999999999, 7.609217207399462e-05, -0.0876855695091984]"
0.16875243186950684,0.30000001192092896,"[0.021241722628474236, 0.007430063094943762, 5.036288738250732, -0.00999999999999999, 5.8827146023018185e-05, -0.100602257934227]"
0.17773699760437012,0.30000001192092896,"[0.021248552948236465, 0.007307662162929773, 5.034582614898682, -0.00999999999999999, 4.302840669590252e-05, -0.1134571885369699]"
0.18234705924987793,0.30000001192092896,"[0.021248552948236465, 0.007307662162929773, 5.034582614898682, -0.00999999999999999, 2.943924004380892e-05, -0.12624399786122353]"
0.19683241844177246,0.30000001192092896,"[0.02124672941863537, 0.007198852952569723, 5.032824516296387, -0.00999999999999999, 1.835885103163862e-05, -0.13856240980143456]"
0.20257043838500977,0.30000001192092896,"[0.021236922591924667, 0.0070851268246769905, 5.030910015106201, -0.00999999999999999, 9.777596429977897e-06, -0.15019333464523085]"
0.22165632247924805,0.30000001192092896,"[0.02106214314699173, 0.0068630254827439785, 5.026740550994873, -0.00999999999999999, 3.48852741896896e-06, -0.16145315439860608]"
0.23168277740478516,0.30000001192092896,"[0.021036282181739807, 0.006734322290867567, 5.024479866027832, -0.00999999999999999, -8.252221499354902e-07, -0.1727754269601348]"
0.25112080574035645,0.30000001192092896,"[0.021244900301098824, 0.006448445841670036, 5.019681930541992, -0.00999999999999999, -3.5255591183121536e-06, -0.18463403196024025]"
0.271895170211792,0.30000001192092896,"[0.021087290719151497, 0.006384297739714384, 5.0170674324035645, -0.00999999999999999, -4.974204015889019e-06, -0.19749064104267916]"
0.28800511360168457,0.30000001192092896,"[0.021174296736717224, 0.006227129139006138, 5.014330863952637, -0.00999999999999999, -5.503699618480915e-06, -0.21136034124733005]"
0.2996034622192383,0.30000001192092896,"[0.021174296736717224, 0.006227129139006138, 5.014330863952637, -0.00999999999999999, -5.4011611920236965e-06, -0.22556892258606842]"
0.3205223083496094,0.30000001192092896,"[0.021316971629858017, 0.005889518186450005, 5.008601665496826, -0.00999999999999999, -4.901504035742786e-06, -0.23965675595124208]"
0.3559598922729492,0.30000001192092896,"[0.021322986111044884, 0.005244099069386721, 4.992241859436035, -0.00999999999999999, -4.187293360603439e-06, -0.2545437595443519]"
0.38007211685180664,0.30000001192092896,"[0.021189527586102486, 0.004914792720228434, 4.981055736541748, -0.00999999999999999, -3.392853472463315e-06, -0.27155905883004333]"
0.4034707546234131,0.30000001192092896,"[0.021169135347008705, 0.004497441463172436, 4.968836784362793, -0.00999999999999999, -2.6107785619372315e-06, -0.2911832834520047]"
0.4239037036895752,0.30000001192092896,"[0.020985115319490433, 0.004298346117138863, 4.960132598876953, -0.00999999999999999, -1.8994607341287328e-06, -0.3133142683107774]"
0.428403377532959,0.30000001192092896,"[0.020985115319490433, 0.004298346117138863, 4.960132598876953, -0.00999999999999999, -1.2906656940224979e-06, -0.3370826119668906]"
0.43651580810546875,0.30000001192092896,"[0.020954260602593422, 0.0041908882558345795, 4.955664157867432, -0.00999999999999999, -7.965304148715877e-07, -0.36079501949059256]"
0.44878673553466797,0.30000001192092896,"[0.021061435341835022, 0.004072694107890129, 4.951083183288574, -0.00999999999999999, -4.1562794756013255e-07, -0.3833699871174837]"
0.47353076934814453,0.30000001192092896,"[0.021079188212752342, 0.003720106789842248, 4.9366583824157715, -0.00999999999999999, -1.379467322617984e-07, -0.4050085998524398]"
0.4905533790588379,0.30000001192092896,"[0.02115447446703911, 0.0036092360969632864, 4.931586742401123, -0.00999999999999999, 5.1226280869089786e-08, -0.42591504450298845]"
0.5035176277160645,0.30000001192092896,"[0.0212184377014637, 0.0035114381462335587, 4.926475524902344, -0.00999999999999999, 1.6843749929881292e-07, -0.4454757595667944]"
