time,throttle,x
1.2159347534179688e-05,0.8500000238418579,"[-0.4404917359352112, 0.1467563509941101, 2.33712100982666, -0.12536496068501107, 0.06527661419294847, 0.457182064549135]"
0.004818916320800781,0.8500000238418579,"[-0.4404917359352112, 0.1467563509941101, 2.33712100982666, -0.13003828883568794, 0.06503718568434566, 0.45074590482147403]"
0.00903630256652832,0.8500000238418579,"[-0.4404917359352112, 0.1467563509941101, 2.33712100982666, -0.135442463025941, 0.06327397134219165, 0.4447506398633524]"
0.014276742935180664,0.8500000238418579,"[-0.4404917359352112, 0.1467563509941101, 2.33712100982666, -0.14088123042441744, 0.06027345241354118, 0.43891726286810306]"
0.01836419105529785,0.8500000238418579,"[-0.44139522314071655, 0.14640022814273834, 2.3442158699035645, -0.145905269214665, 0.05672042835940122, 0.4336563283375128]"
0.023118972778320312,0.8500000238418579,"[-0.44139522314071655, 0.14640022814273834, 2.3442158699035645, -0.15005888908797313, 0.05329931467263692, 0.42898432609198783]"
0.027989864349365234,0.8500000238418579,"[-0.44139522314071655, 0.14640022814273834, 2.3442158699035645, -0.15291892247354183, 0.05063929912139101, 0.4246636872780718]"
0.03286147117614746,0.8500000238418579,"[-0.44353529810905457, 0.1466696858406067, 2.3544511795043945, -0.15451872213591333, 0.04888193694450331, 0.42071465416087633]"
0.03809475898742676,0.8500000238418579,"[-0.44353529810905457, 0.1466696858406067, 2.3544511795043945, -0.15558341882708895, 0.047844667885701714, 0.4171203567760528]"
0.0431671142578125,0.8500000238418579,"[-0.44353529810905457, 0.1466696858406067, 2.3544511795043945, -0.15702273025578178, 0.04735255907051474, 0.4136406447408093]"
0.04745936393737793,0.8500000238418579,"[-0.44353529810905457, 0.1466696858406067, 2.3544511795043945, -0.15898834386351182, 0.04724962242098893, 0.4103131258555637]"
0.06046628952026367,0.8500000238418579,"[-0.4450109899044037, 0.14667381346225739, 2.3622794151306152, -0.16073193032539804, 0.04760538485157073, 0.4073505273939278]"
0.06461906433105469,0.8500000238418579,"[-0.4450109899044037, 0.14667381346225739, 2.3622794151306152, -0.16138971637601088, 0.04862842232617981, 0.40485996699894267]"
0.06972527503967285,0.8500000238418579,"[-0.4461345672607422, 0.1465185284614563, 2.3688948154449463, -0.16089661312067577, 0.05019806718987148, 0.4026713906278726]"
0.07403278350830078,0.8500000238418579,"[-0.4461345672607422, 0.1465185284614563, 2.3688948154449463, -0.15970499793058815, 0.05199218453685088, 0.4004506407810266]"
0.07942390441894531,0.8500000238418579,"[-0.4461345672607422, 0.1465185284614563, 2.3688948154449463, -0.15816111761069301, 0.053786139998060534, 0.3981868232943684]"
0.0839087963104248,0.8500000238418579,"[-0.4472202956676483, 0.14642487466335297, 2.375068426132202, -0.1565153367593992, 0.055435876980249224, 0.396077244607297]"
0.08896899223327637,0.8500000238418579,"[-0.4472202956676483, 0.14642487466335297, 2.375068426132202, -0.15493641311946438, 0.05686059013550912, 0.39383438966012013]"
0.09364914894104004,0.8500000238418579,"[-0.4472202956676483, 0.14642487466335297, 2.375068426132202, -0.15352720885750004, 0.058026531772783746, 0.3908828994592162]"
