time,throttle,x
0.0003211498260498047,0.5,"[-2.4645512104034424, 1.124977946281433, 2.938274621963501, -0.04710192479361839, 0.009732893589820537, -0.0055092580879041765]"
0.004245758056640625,0.5,"[-2.4645512104034424, 1.124977946281433, 2.938274621963501, -0.04602485542512207, 0.010170980662842685, -0.006572649063979375]"
0.01098775863647461,0.5,"[-2.4645512104034424, 1.124977946281433, 2.938274621963501, -0.04505091148878739, 0.010839880323587677, -0.007329153813459399]"
0.015598058700561523,0.5,"[-2.4645512104034424, 1.124977946281433, 2.938274621963501, -0.04462301480671648, 0.012406411589390137, -0.007426396652480227]"
0.019993066787719727,0.5,"[-2.4649322032928467, 1.1252127885818481, 2.938272476196289, -0.04478053444862083, 0.014824462696673995, -0.006892175341664939]"
0.025390625,0.5,"[-2.4649322032928467, 1.1252127885818481, 2.938272476196289, -0.045300857652103094, 0.017594386946616372, -0.005995879374633229]"
0.033772945404052734,0.5,"[-2.4649322032928467, 1.1252127885818481, 2.938272476196289, -0.04540956514646147, 0.019965800661332647, -0.004939368828183958]"
0.03898954391479492,0.5,"[-2.4649322032928467, 1.1252127885818481, 2.938272476196289, -0.04404054748943683, 0.021087790534634547, -0.0038649775649131283]"
0.04568982124328613,0.5,"[-2.465362787246704, 1.1256331205368042, 2.9376914501190186, -0.04123126549509956, 0.020916659863135866, -0.0028654280464042725]"
0.053418874740600586,0.5,"[-2.465362787246704, 1.1256331205368042, 2.9376914501190186, -0.03852728172444675, 0.02033159917195955, -0.001994175669528399]"
0.058679819107055664,0.5,"[-2.465362787246704, 1.1256331205368042, 2.9376914501190186, -0.03771472075482846, 0.020331398399535815, -0.0012751975817011717]"
0.06707763671875,0.5,"[-2.4658796787261963, 1.1261836290359497, 2.937204122543335, -0.03898383716632346, 0.02110798187558042, -0.0007116388424438828]"
0.07213473320007324,0.5,"[-2.4658796787261963, 1.1261836290359497, 2.937204122543335, -0.04128525439695063, 0.022119537829114844, -0.0004938648217875812]"
0.07735538482666016,0.5,"[-2.4658796787261963, 1.1261836290359497, 2.937204122543335, -0.04366219122014822, 0.02279886463919039, -0.0009170222145959637]"
0.08214068412780762,0.5,"[-2.4658796787261963, 1.1261836290359497, 2.937204122543335, -0.04569578142997899, 0.02300970944682166, -0.0019180819124175641]"
0.08770036697387695,0.5,"[-2.4663007259368896, 1.1266179084777832, 2.936701536178589, -0.04734580041887275, 0.02290315470823711, -0.0032093615509546027]"
0.09221005439758301,0.5,"[-2.4663007259368896, 1.1266179084777832, 2.936701536178589, -0.04861726367709657, 0.02260159519357864, -0.004583041230739015]"
0.09732604026794434,0.5,"[-2.4663007259368896, 1.1266179084777832, 2.936701536178589, -0.04954379858954923, 0.022199194385745604, -0.005296714892078145]"
0.10271358489990234,0.5,"[-2.4663007259368896, 1.1266179084777832, 2.936701536178589, -0.05017468141950275, 0.021764445109543524, -0.004324758868370578]"
0.10826420783996582,0.5,"[-2.4663007259368896, 1.1266179084777832, 2.936701536178589, -0.050565266329606964, 0.021343874007970116, -0.0017473012791823152]"
0.1120762825012207,0.5,"[-2.4669177532196045, 1.1274933815002441, 2.936004638671875, -0.05077035876108984, 0.020966182033216228, 0.0016527911164211436]"
0.11752557754516602,0.5,"[-2.4669177532196045, 1.1274933815002441, 2.936004638671875, -0.05043834220972289, 0.020646331956397212, 0.005709007727530904]"
0.12245631217956543,0.5,"[-2.4669177532196045, 1.1274933815002441, 2.936004638671875, -0.048985187402630095, 0.020389273533856882, 0.010663515311946719]"
0.12796950340270996,0.5,"[-2.4669177532196045, 1.1274933815002441, 2.936004638671875, -0.04652805849641707, 0.020193137028450308, 0.0161977977569659]"
0.13286733627319336,0.5,"[-2.4669177532196045, 1.1274933815002441, 2.936004638671875, -0.04362441892981081, 0.020051829212853155, 0.021659331630644492]"
