time,throttle,x
0.0007693767547607422,0.6000000238418579,"[-0.39692068099975586, -0.06711707264184952, 3.842089891433716, 0.004420540724589803, -0.005633597745184965, -0.008974320697909119]"
0.009658575057983398,0.6000000238418579,"[-0.39692068099975586, -0.06711707264184952, 3.842089891433716, 0.008181273441994118, -0.003752740031959197, -0.007673416957667556]"
0.015453338623046875,0.6000000238418579,"[-0.39701327681541443, -0.06723981350660324, 3.8424911499023438, 0.008847723722856497, -0.0012727089242165724, -0.0032951540095086497]"
0.019849777221679688,0.6000000238418579,"[-0.39701327681541443, -0.06723981350660324, 3.8424911499023438, 0.005700231609179448, 6.983393424628769e-05, -0.0003752617882015149]"
0.024941205978393555,0.6000000238418579,"[-0.39701327681541443, -0.06723981350660324, 3.8424911499023438, 0.0018540889469164518, 0.00039867144110680675, 0.0006163734399207081]"
0.03058624267578125,0.6000000238418579,"[-0.39701327681541443, -0.06723981350660324, 3.8424911499023438, -0.00016522054361811991, 0.00027911234926448016, 0.0005630692525195759]"
0.03650021553039551,0.6000000238418579,"[-0.39690467715263367, -0.06725729256868362, 3.8429393768310547, -0.000628260842135921, 0.00010019287270492348, 0.00025327103595760474]"
0.042334556579589844,0.6000000238418579,"[-0.39690467715263367, -0.06725729256868362, 3.8429393768310547, 0.000886233240318386, -1.0554048817598151e-06, -0.0012749469209329387]"
0.04986572265625,0.6000000238418579,"[-0.39690467715263367, -0.06725729256868362, 3.8429393768310547, 0.004766930810164577, -2.8063216973160076e-05, -0.004955528867157831]"
0.056958913803100586,0.6000000238418579,"[-0.3967722952365875, -0.06730488687753677, 3.843339204788208, 0.0085676709435128, -2.069807298527546e-05, -0.008602888859133845]"
0.062105655670166016,0.6000000238418579,"[-0.3967722952365875, -0.06730488687753677, 3.843339204788208, 0.010353439436521977, -0.0026299673664553877, -0.011639500203493278]"
0.06961941719055176,0.6000000238418579,"[-0.3967722952365875, -0.06730488687753677, 3.843339204788208, 0.010654199551000765, -0.009827413206153057, -0.01553950822990888]"
0.07772469520568848,0.6000000238418579,"[-0.39670976996421814, -0.06729377061128616, 3.8438923358917236, 0.010392991850386866, -0.017121432035761587, -0.01894034545774286]"
0.08429551124572754,0.6000000238418579,"[-0.39670976996421814, -0.06729377061128616, 3.8438923358917236, 0.011426856561863102, -0.017994439311752177, -0.017799685492585482]"
0.09122562408447266,0.6000000238418579,"[-0.3965829312801361, -0.0672558844089508, 3.844585657119751, 0.014893202841229046, -0.011417466225688119, -0.01077669602303516]"
0.09976387023925781,0.6000000238418579,"[-0.3965829312801361, -0.0672558844089508, 3.844585657119751, 0.017203865658778166, -0.0049505669056238676, 0.003341965613872961]"
0.10765504837036133,0.6000000238418579,"[-0.3965829312801361, -0.0672558844089508, 3.844585657119751, 0.015366034272749001, -0.004527168695882435, 0.025098629346607317]"
0.11364483833312988,0.6000000238418579,"[-0.39655861258506775, -0.0672646090388298, 3.8456406593322754, 0.010740598117035292, -0.005970942693522328, 0.049324296032376536]"
0.12006402015686035,0.6000000238418579,"[-0.39655861258506775, -0.0672646090388298, 3.8456406593322754, 0.0051599033733990066, -0.004543707783858264, 0.07200601374196083]"
0.12597441673278809,0.6000000238418579,"[-0.39655861258506775, -0.0672646090388298, 3.8456406593322754, 0.000934768653781112, -0.0017723557152671814, 0.08761682603310869]"
0.13290023803710938,0.6000000238418579,"[-0.39640915393829346, -0.06728614866733551, 3.847755193710327, -0.0007055928930160604, -0.0013995476907353178, 0.09704931334740563]"
0.13934803009033203,0.6000000238418579,"[-0.39640915393829346, -0.06728614866733551, 3.847755193710327, -0.0007820927207167879, -0.004497298114074839, 0.10771971538130129]"
0.14441180229187012,0.6000000238418579,"[-0.39628320932388306, -0.06725690513849258, 3.849731206893921, -0.0003927675473740709, -0.008226310670015977, 0.11706445579867501]"
0.15222430229187012,0.6000000238418579,"[-0.39628320932388306, -0.06725690513849258, 3.849731206893921, -8.081000007594395e-05, -0.00886050756657605, 0.1250809019266289]"
0.15980982780456543,0.6000000238418579,"[-0.39619049429893494, -0.06716340780258179, 3.8520255088806152, 4.64883499755303e-05, -0.005697531422939193, 0.136398122051562]"
0.17120695114135742,0.6000000238418579,"[-0.3960983455181122, -0.06708577275276184, 3.854649543762207, 0.0013678255733474477, -0.0018485898236421448, 0.15054520679885372]"
0.18067669868469238,0.6000000238418579,"[-0.3960983455181122, -0.06708577275276184, 3.854649543762207, 0.004943383535690407, 0.00016859769746277887, 0.1711541712946547]"
0.18567872047424316,0.6000000238418579,"[-0.3959161639213562, -0.06699973344802856, 3.8583083152770996, 0.008568523755094568, 0.0006292892977335136, 0.19713599251425343]"
0.19104623794555664,0.6000000238418579,"[-0.3959161639213562, -0.06699973344802856, 3.8583083152770996, 0.008994979692901944, 0.0030468097134224038, 0.22930975085112096]"
0.19794726371765137,0.6000000238418579,"[-0.3959161639213562, -0.06699973344802856, 3.8583083152770996, 0.005704932710071312, 0.00997345577978832, 0.27251758729218833]"
0.20378994941711426,0.6000000238418579,"[-0.39574649930000305, -0.06690643727779388, 3.862424373626709, 0.0018175191045442809, 0.017117170378286917, 0.30918040616195996]"
0.21816444396972656,0.6000000238418579,"[-0.39574649930000305, -0.06690643727779388, 3.862424373626709, -0.00019384678588210626, 0.017951497520294644, 0.3340120976367116]"
0.22313737869262695,0.6000000238418579,"[-0.39574649930000305, -0.06690643727779388, 3.862424373626709, -0.0006397123789438684, 0.01138651490556607, 0.3609557024249218]"
0.22974705696105957,0.6000000238418579,"[-0.395521342754364, -0.06671185791492462, 3.8691647052764893, 0.0035075911941124093, 0.003628046841313525, 0.38745492514710955]"
0.23491668701171875,0.6000000238418579,"[-0.395521342754364, -0.06671185791492462, 3.8691647052764893, 0.014596657594732478, -0.00038656528205163656, 0.4078026918211224]"
0.2409358024597168,0.6000000238418579,"[-0.395521342754364, -0.06671185791492462, 3.8691647052764893, 0.02569317665890924, -0.0012766778803058394, 0.41973824047079566]"
0.24678874015808105,0.6000000238418579,"[-0.3953147530555725, -0.06653092056512833, 3.87378191947937, 0.03228348840871499, 0.001772671739575456, 0.42836880614218537]"
0.25168681144714355,0.6000000238418579,"[-0.3953147530555725, -0.06653092056512833, 3.87378191947937, 0.03681314276666357, 0.00953950192839444, 0.44206213031205827]"
0.2583482265472412,0.6000000238418579,"[-0.3953147530555725, -0.06653092056512833, 3.87378191947937, 0.03971745237207543, 0.017139503773809614, 0.4551967386388448]"
0.2659938335418701,0.6000000238418579,"[-0.39498117566108704, -0.0663033276796341, 3.879194974899292, 0.040656224085443934, 0.020708455710832307, 0.4612911292173909]"
0.2713775634765625,0.6000000238418579,"[-0.39498117566108704, -0.0663033276796341, 3.879194974899292, 0.0405676309546039, 0.021308445316482967, 0.4675172695464278]"
0.27716827392578125,0.6000000238418579,"[-0.39498117566108704, -0.0663033276796341, 3.879194974899292, 0.040245834286413325, 0.020785589020662153, 0.4810026409471008]"
0.2821364402770996,0.6000000238418579,"[-0.39498117566108704, -0.0663033276796341, 3.879194974899292, 0.040029314593952973, 0.020231276607605177, 0.4946362649388047]"
0.28965258598327637,0.6000000238418579,"[-0.3946077823638916, -0.06602557003498077, 3.8863494396209717, 0.03995500137110723, 0.019959097077857375, 0.5011604218815164]"
0.2942945957183838,0.6000000238418579,"[-0.3946077823638916, -0.06602557003498077, 3.8863494396209717, 0.04126943504107057, 0.021217520689246105, 0.5049499685302743]"
0.30524516105651855,0.6000000238418579,"[-0.3946077823638916, -0.06602557003498077, 3.8863494396209717, 0.04489471228268425, 0.024854776379634853, 0.511252035124213]"
0.3115081787109375,0.6000000238418579,"[-0.3942602574825287, -0.0656929612159729, 3.8937652111053467, 0.04855891129144044, 0.028543179517375436, 0.5175552099164018]"
0.3202033042907715,0.6000000238418579,"[-0.3942602574825287, -0.0656929612159729, 3.8937652111053467, 0.04637891184038827, 0.030311212136855996, 0.5336637831396667]"
0.32626795768737793,0.6000000238418579,"[-0.3942602574825287, -0.0656929612159729, 3.8937652111053467, 0.035884895741570985, 0.030629289365329142, 0.5702150695217478]"
0.3319356441497803,0.6000000238418579,"[-0.3942602574825287, -0.0656929612159729, 3.8937652111053467, 0.024697819284150838, 0.03038585918487053, 0.6062733756613267]"
0.3376767635345459,0.6000000238418579,"[-0.3942602574825287, -0.0656929612159729, 3.8937652111053467, 0.019188872513865148, 0.030117239357257887, 0.6232875806252586]"
0.34379005432128906,0.6000000238418579,"[-0.3932735025882721, -0.0652851089835167, 3.9057211875915527, 0.02073675985719483, 0.027360504890233582, 0.6314392670031576]"
0.3479795455932617,0.6000000238418579,"[-0.3932735025882721, -0.0652851089835167, 3.9057211875915527, 0.028638128461470593, 0.020127913421494552, 0.6433920043063377]"
0.3538053035736084,0.6000000238418579,"[-0.3932735025882721, -0.0652851089835167, 3.9057211875915527, 0.03674745713843264, 0.01284775529389096, 0.6553553787075437]"
0.35992884635925293,0.6000000238418579,"[-0.3932735025882721, -0.0652851089835167, 3.9057211875915527, 0.04066065480187067, 0.009372551267758038, 0.6610477469772011]"
0.36792874336242676,0.6000000238418579,"[-0.3926311433315277, -0.06503403186798096, 3.9136223793029785, 0.041379421264563385, 0.008755599097565304, 0.6620478291479153]"
