time,throttle,x
0.0003447532653808594,1.0,"[-0.14699605107307434, 0.39829474687576294, 3.5903432369232178, -0.03827024981495158, 0.04839779360029105, -0.1524501183762647]"
0.0054416656494140625,1.0,"[-0.14699605107307434, 0.39829474687576294, 3.5903432369232178, -0.04579803825239383, 0.04129508238035892, -0.14983682491961603]"
0.01199793815612793,1.0,"[-0.14699605107307434, 0.39829474687576294, 3.5903432369232178, -0.05005083169618271, 0.03343818612871037, -0.14921102061902358]"
0.019058704376220703,1.0,"[-0.14828050136566162, 0.39885541796684265, 3.5890538692474365, -0.04987078374943956, 0.029496348230860867, -0.14945442845141438]"
0.024538040161132812,1.0,"[-0.14828050136566162, 0.39885541796684265, 3.5890538692474365, -0.04595634314165598, 0.02868744903382549, -0.14980679947321854]"
0.029774188995361328,1.0,"[-0.14828050136566162, 0.39885541796684265, 3.5890538692474365, -0.041767114157699736, 0.029155590126653988, -0.15000403946207086]"
0.036092519760131836,1.0,"[-0.14916947484016418, 0.39916300773620605, 3.5887460708618164, -0.041011087664475594, 0.032347984212810335, -0.14743348393709493]"
0.044237375259399414,1.0,"[-0.14916947484016418, 0.39916300773620605, 3.5887460708618164, -0.04420823874051966, 0.03985204456131508, -0.14021330106541854]"
0.05025768280029297,1.0,"[-0.1501321643590927, 0.39956215023994446, 3.5880014896392822, -0.048115899820531875, 0.047216611123262975, -0.13289174126326314]"
0.05499529838562012,1.0,"[-0.1501321643590927, 0.39956215023994446, 3.5880014896392822, -0.05147875860593099, 0.04936997257973205, -0.12938219970745943]"
0.06136441230773926,1.0,"[-0.1501321643590927, 0.39956215023994446, 3.5880014896392822, -0.05555187309366901, 0.04635335914592085, -0.12875084045843888]"
0.06684541702270508,1.0,"[-0.1511135995388031, 0.39999446272850037, 3.5875537395477295, -0.058993348033055705, 0.04220032671075852, -0.12923406648118624]"
0.07367467880249023,1.0,"[-0.1511135995388031, 0.39999446272850037, 3.5875537395477295, -0.060458083142535854, 0.04253803003574875, -0.12321196109459881]"
0.08355855941772461,1.0,"[-0.1511135995388031, 0.39999446272850037, 3.5875537395477295, -0.060616575319424784, 0.04916533599084164, -0.10546651052272797]"
0.09417557716369629,1.0,"[-0.152100071310997, 0.4005323052406311, 3.5872669219970703, -0.056403178079738464, 0.05665136457375147, -0.0820363820732532]"
0.10117983818054199,1.0,"[-0.152100071310997, 0.4005323052406311, 3.5872669219970703, -0.045342914887105804, 0.06044528405700965, -0.0588576471060723]"
0.10625743865966797,1.0,"[-0.15294675529003143, 0.4009672999382019, 3.587886333465576, -0.034285926233520087, 0.061244527183772574, -0.042658613296676154]"
0.1130990982055664,1.0,"[-0.15294675529003143, 0.4009672999382019, 3.587886333465576, -0.031650527430990893, 0.05818730218980327, -0.03292155581853865]"
0.11755108833312988,1.0,"[-0.15294675529003143, 0.4009672999382019, 3.587886333465576, -0.03793393980270252, 0.0504393189090078, -0.022183522196178702]"
0.12366080284118652,1.0,"[-0.15372779965400696, 0.4012378752231598, 3.589055061340332, -0.04597213129657472, 0.04285555437192476, -0.007626858560421588]"
0.1286158561706543,1.0,"[-0.15372779965400696, 0.4012378752231598, 3.589055061340332, -0.0502725651997392, 0.039293614108459184, 0.010823919015329385]"
0.1334075927734375,1.0,"[-0.15372779965400696, 0.4012378752231598, 3.589055061340332, -0.051300267335807836, 0.03869444771853631, 0.025902927125592834]"
0.14435672760009766,1.0,"[-0.15456947684288025, 0.40171343088150024, 3.5915775299072266, -0.050898129523632596, 0.039216010923887636, 0.03871159093270017]"
0.1528487205505371,1.0,"[-0.15531213581562042, 0.40237247943878174, 3.595228433609009, -0.0463844661488453, 0.03976913228626678, 0.07565058543889058]"
0.16187596321105957,1.0,"[-0.15583783388137817, 0.4028579592704773, 3.5994532108306885, -0.03525227904745863, 0.04004077315974883, 0.14305158133570264]"
0.17099976539611816,1.0,"[-0.15583783388137817, 0.4028579592704773, 3.5994532108306885, -0.02684537219890862, 0.041404399767152614, 0.2096192585579949]"
0.17878174781799316,1.0,"[-0.15583783388137817, 0.4028579592704773, 3.5994532108306885, -0.028833383452374198, 0.04497228908217424, 0.25678306208249085]"
0.18446826934814453,1.0,"[-0.15638668835163116, 0.40341636538505554, 3.604677200317383, -0.03523061117822376, 0.04858018296805049, 0.28179731423573856]"
0.19408297538757324,1.0,"[-0.15638668835163116, 0.40341636538505554, 3.604677200317383, -0.03947322248251297, 0.05161795860296813, 0.2968414602436026]"
0.20086121559143066,1.0,"[-0.15696653723716736, 0.4040324091911316, 3.610982894897461, -0.04090438035513336, 0.0555295805368856, 0.319636958315615]"
0.20662927627563477,1.0,"[-0.15696653723716736, 0.4040324091911316, 3.610982894897461, -0.03819755375348881, 0.05762772118261847, 0.3509428454035406]"
0.2104494571685791,1.0,"[-0.15696653723716736, 0.4040324091911316, 3.610982894897461, -0.030539577965235494, 0.05550975733170187, 0.3865026754793591]"
