time,throttle,x
0.0009865760803222656,0.8500000238418579,"[-1.1343374252319336, 0.22356869280338287, 2.6428213119506836, -0.038101343976446156, 0.04237965050700316, -0.31738112129031]"
0.006487131118774414,0.8500000238418579,"[-1.1343374252319336, 0.22356869280338287, 2.6428213119506836, -0.03736349493991416, 0.04157279001336281, -0.31850647564992096]"
0.011475801467895508,0.8500000238418579,"[-1.1343374252319336, 0.22356869280338287, 2.6428213119506836, -0.036298739282646, 0.040326460160665926, -0.31995070434825035]"
0.017640113830566406,0.8500000238418579,"[-1.1353660821914673, 0.22397597134113312, 2.643617630004883, -0.035109857069773424, 0.03869756429514805, -0.32168425735817846]"
0.023654699325561523,0.8500000238418579,"[-1.1353660821914673, 0.22397597134113312, 2.643617630004883, -0.034338540435210035, 0.037154997629073906, -0.3234641066450546]"
0.029059648513793945,0.8500000238418579,"[-1.1353660821914673, 0.22397597134113312, 2.643617630004883, -0.03470032728485436, 0.036193385360174246, -0.3251306666648475]"
0.03459429740905762,0.8500000238418579,"[-1.1358253955841064, 0.22440913319587708, 2.640216588973999, -0.036161435517926985, 0.035882452385995224, -0.32659068790250245]"
0.03895926475524902,0.8500000238418579,"[-1.1358253955841064, 0.22440913319587708, 2.640216588973999, -0.03841105298362832, 0.03601381190061311, -0.32760012295793317]"
0.04550886154174805,0.8500000238418579,"[-1.1358253955841064, 0.22440913319587708, 2.640216588973999, -0.041387329809959635, 0.03641828381858257, -0.32783781514815646]"
0.05100750923156738,0.8500000238418579,"[-1.1375524997711182, 0.22507059574127197, 2.6430792808532715, -0.04479138976842301, 0.03696542416694801, -0.3273606205725599]"
0.05740761756896973,0.8500000238418579,"[-1.1375524997711182, 0.22507059574127197, 2.6430792808532715, -0.04779468186315688, 0.03776094510969766, -0.32565993234002716]"
0.0636909008026123,0.8500000238418579,"[-1.1388577222824097, 0.22580240666866302, 2.6398184299468994, -0.04949634139737677, 0.039053525688334596, -0.32170450749761664]"
0.0700216293334961,0.8500000238418579,"[-1.1388577222824097, 0.22580240666866302, 2.6398184299468994, -0.04902149475110627, 0.04076189241146842, -0.31561658855662345]"
0.07533955574035645,0.8500000238418579,"[-1.1388577222824097, 0.22580240666866302, 2.6398184299468994, -0.04558221934838556, 0.042599685204204644, -0.30824838754079026]"
0.0807950496673584,0.8500000238418579,"[-1.1397961378097534, 0.2262692153453827, 2.638486385345459, -0.039714657281440316, 0.044372849347793925, -0.30045015508967504]"
0.08661365509033203,0.8500000238418579,"[-1.1397961378097534, 0.2262692153453827, 2.638486385345459, -0.03396607333724733, 0.04535961842611967, -0.29240007936148404]"
0.0914924144744873,0.8500000238418579,"[-1.1397961378097534, 0.2262692153453827, 2.638486385345459, -0.03116560371409318, 0.0445577593094552, -0.2836301720810138]"
0.09602046012878418,0.8500000238418579,"[-1.1397961378097534, 0.2262692153453827, 2.638486385345459, -0.031685885099732594, 0.04207067590107816, -0.27450061577593227]"
0.10138964653015137,0.8500000238418579,"[-1.1409056186676025, 0.22666466236114502, 2.6393189430236816, -0.03409330559166964, 0.03950590194492422, -0.2630621357036218]"
0.10698509216308594,0.8500000238418579,"[-1.1409056186676025, 0.22666466236114502, 2.6393189430236816, -0.03711598191744965, 0.038704007453401974, -0.24543837417112685]"
0.11202096939086914,0.8500000238418579,"[-1.1409056186676025, 0.22666466236114502, 2.6393189430236816, -0.040089597808389915, 0.03990049200136847, -0.22245177946372843]"
0.11803579330444336,0.8500000238418579,"[-1.1421253681182861, 0.2273029237985611, 2.640009880065918, -0.041989533231478283, 0.04188085496237388, -0.19726981522267337]"
0.12351179122924805,0.8500000238418579,"[-1.1421253681182861, 0.2273029237985611, 2.640009880065918, -0.041441564399389466, 0.04340153551348068, -0.1714977997946622]"
