throttle,acceleration
0.0,-9.42697957357617
0.1000000014901161,-6.905227796119292
0.2000000029802322,-4.34338872757281
0.3000000119209289,-1.8451345547088542
0.4000000059604645,0.6207230175918986
0.5,3.070239601460297
0.6000000238418579,5.392519521390581
0.699999988079071,7.702189662481413
0.800000011920929,9.952258576176886
0.8999999761581421,12.010550339413383
1.0,13.274432843269361
